"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","ORtg","DRtg","Yr"
"21","Chucky Atkins","PG","35","DET","40","11","644","4.8","13.2","0.363","1.9","6.1","0.301","2.9","7.1","0.417","2.1","2.3","0.926","0.4","2","2.4","7.7","1.4","0","2.7","4.5","13.6","102","115",2010
"22","D.J. Augustin","PG","22","CHA","80","2","1472","6.1","15.7","0.386","2.5","6.4","0.393","3.5","9.3","0.381","3.7","4.7","0.779","0.4","3.1","3.5","7","1.6","0.2","2.7","4.6","18.3","106","107",2010
"23","Jeff Ayres","C","22","POR","39","4","405","5.8","8.8","0.662","0","0","0","5.8","8.8","0.662","2.4","2.7","0.9","3.4","9.9","13.2","0.1","0.9","2.2","1.6","10.3","14","130","105",2010
"24","Kelenna Azubuike","SF","26","GSW","9","7","231","9.9","18.2","0.545","2.1","5.6","0.37","7.9","12.6","0.623","3.9","5.8","0.679","2.5","6","8.5","2.1","1","1.9","1.4","3.3","25.9","122","113",2010
"25","Renaldo Balkman","SF","25","DEN","13","1","91","3.3","10","0.333","0","3.9","0","3.3","6.1","0.545","1.1","3.3","0.333","2.2","10.6","12.8","3.9","4.5","1.1","3.3","8.9","7.8","74","99",2010
"26","Marcus Banks","PG","28","TOR","22","0","244","8.2","15.4","0.534","1.5","5.1","0.292","6.8","10.4","0.653","5.1","6.1","0.828","0.6","4.2","4.9","5.5","2.5","0.4","4.2","6.3","23","112","112",2010
"27","Leandro Barbosa","PG","27","PHO","44","5","786","9.9","23.4","0.425","2.8","8.7","0.324","7.1","14.7","0.485","4.1","4.7","0.877","0.7","3.7","4.4","4.1","1.5","0.8","2.9","4.5","26.8","105","112",2010
"28","J.J. Barea","PG","25","DAL","78","18","1546","7.8","17.7","0.44","1.9","5.3","0.357","5.9","12.4","0.476","2.6","3","0.844","0.6","4.3","4.9","8.7","1.2","0.2","3.4","4","20","104","110",2010
"29","Andrea Bargnani","PF","24","TOR","80","80","2799","9.9","21.1","0.47","2.2","6","0.372","7.7","15.1","0.509","3.3","4.3","0.774","1.9","7.2","9.1","1.7","0.5","2","2.2","4","25.4","108","113",2010
"30","Matt Barnes","SF","29","ORL","81","58","2097","6.7","13.9","0.487","1.6","5.1","0.319","5.1","8.7","0.586","2.7","3.6","0.74","2.6","8.4","11.1","3.3","1.5","0.7","2.8","4.6","17.8","111","103",2010
"31","Earl Barron","C","28","NYK","7","6","232","6.6","15","0.441","0","0","0","6.6","15","0.441","4.8","6.4","0.759","6.8","10.1","17","1.8","0.9","0.9","2.4","5.3","18.1","110","110",2010
"32","Brandon Bass","PF","24","ORL","50","3","648","9.6","18.8","0.511","0","0","0","9.6","18.8","0.511","4.2","5.1","0.825","4.3","5.9","10.2","1.5","1","2.2","2.5","5.6","23.3","112","104",2010
"33","Tony Battie","C","33","NJN","15","0","134","5.5","15.7","0.35","0.4","1.6","0.25","5.1","14.1","0.361","2.7","3.9","0.7","1.6","7.5","9","1.2","1.6","0.8","1.2","7.5","14.1","88","110",2010
"34","Shane Battier","SG","31","HOU","67","62","2168","4.2","10.5","0.398","2.4","6.6","0.362","1.8","4","0.458","1.8","2.5","0.726","1.7","5.6","7.3","3.9","1.2","1.8","1.5","3.3","12.6","114","108",2010
"35","Nicolas Batum","SF","21","POR","37","25","918","8.3","16","0.519","3.2","7.9","0.409","5.1","8.1","0.625","2.6","3","0.843","1.9","6.5","8.4","2.6","1.4","1.5","1.6","4.9","22.3","127","107",2010
"36","Jerryd Bayless","SG","21","POR","74","11","1304","8.4","20.3","0.414","1.2","3.9","0.315","7.2","16.4","0.437","8.4","10.2","0.831","0.8","4.3","5","7.2","1.1","0.2","3.9","6.4","26.4","108","110",2010
"37","Michael Beasley","PF","21","MIA","78","78","2328","10.8","23.9","0.45","0.6","2.3","0.275","10.1","21.6","0.469","4.4","5.5","0.8","2.8","8.6","11.5","2.3","1.8","1.1","3","5.1","26.6","101","103",2010
"38","Rodrigue Beaubois","PG","21","DAL","56","16","700","11.5","22.2","0.518","3.3","8.2","0.409","8.2","14","0.582","3.1","3.9","0.808","0.9","4.9","5.8","5.5","2.1","0.9","4","6.2","29.4","111","107",2010
"39","Marco Belinelli","SG","23","TOR","66","1","1121","7.1","17.4","0.406","2.8","7.3","0.38","4.3","10.2","0.425","4.6","5.6","0.835","0.6","3.7","4.4","4.1","1.9","0.2","2.8","3.7","21.6","106","114",2010
"40","Charlie Bell","SG","30","MIL","71","39","1611","5.5","14.4","0.381","2.4","6.5","0.365","3.1","7.9","0.395","1.6","2.2","0.716","1","3.3","4.3","3.4","1.3","0.4","1.8","4.4","14.9","100","106",2010
"41","Raja Bell","SG","33","TOT","6","5","180","8.1","17.8","0.459","3.5","7.9","0.444","4.7","9.9","0.471","0.9","0.9","1","1.5","5.2","6.7","3.8","1.2","0.6","1.5","4.4","20.7","116","107",2010
"42","Jonathan Bender","SF","29","NYK","25","1","292","7","17.5","0.4","2.4","6.8","0.359","4.5","10.7","0.426","4.2","4.5","0.923","2.6","6.5","9.1","2.8","0.3","3","4.9","5.8","20.6","94","112",2010
"43","Mike Bibby","PG","31","ATL","80","80","2195","6.5","15.6","0.416","3.1","7.9","0.389","3.4","7.8","0.444","1.7","1.9","0.861","0.5","4","4.5","7.5","1.6","0.1","2.2","3.8","17.7","113","110",2010
"44","Andris Biedrinš","C","23","GSW","33","29","763","5.1","8.6","0.591","0","0","0","5.1","8.6","0.591","0.3","1.6","0.16","3.9","12.3","16.2","3.6","1.3","2.8","2","7.3","10.4","113","107",2010
"45","Chauncey Billups","PG","33","DEN","73","73","2490","8.2","19.6","0.418","3.2","8.3","0.386","5","11.3","0.441","9.5","10.4","0.91","0.5","4.1","4.6","8.3","1.7","0.2","3.6","3.1","29","120","110",2010
"46","DeJuan Blair","PF","20","SAS","82","23","1494","9.6","17.3","0.556","0","0.1","0","9.6","17.3","0.558","3.1","5.6","0.547","7","11.4","18.4","2.3","1.8","1.4","3.9","7.9","22.4","108","101",2010
"47","Steve Blake","PG","29","TOT","80","38","2159","5.4","13","0.416","2.9","7.3","0.395","2.5","5.7","0.443","0.9","1.2","0.75","0.5","4.1","4.6","9.4","1.4","0.1","3.2","3.1","14.6","108","111",2010
"48","Andray Blatche","PF","23","WAS","81","36","2256","11.1","23.2","0.478","0.3","1","0.295","10.8","22.2","0.487","4","5.4","0.744","3.7","8.1","11.8","3.9","2","1.6","4.2","5.1","26.5","101","106",2010
"49","Keith Bogans","SF","29","SAS","79","50","1559","4","10","0.403","2.4","6.6","0.357","1.7","3.4","0.49","1.2","1.7","0.74","0.8","5.1","5.9","3.2","1.5","0.4","1.8","5.2","11.7","106","106",2010
"50","Andrew Bogut","C","25","MIL","69","69","2229","11.1","21.4","0.52","0","0","0","11.1","21.3","0.521","3.5","5.6","0.629","4.9","11.6","16.5","3","0.9","4.1","3.1","5.2","25.7","107","98",2010
"51","Matt Bonner","PF","29","SAS","65","8","1161","7.5","16.8","0.446","4.1","10.4","0.39","3.4","6.4","0.539","1.6","2.2","0.729","2.3","7.3","9.7","3.1","1.4","1.1","1.8","4.9","20.6","117","104",2010
"52","Josh Boone","PF","25","NJN","63","28","1045","5.9","11.2","0.525","0","0","0","5.9","11.2","0.525","1","2.9","0.328","6.2","9.6","15.8","1.5","1.5","2.4","1.9","5.6","12.7","107","107",2010
"53","Carlos Boozer","PF","28","UTA","78","78","2673","11.8","21","0.562","0","0","0","11.8","21","0.562","5.5","7.4","0.742","3.5","13.3","16.7","4.7","1.6","0.7","4.1","5.2","29.1","112","102",2010
"54","Chris Bosh","C","25","TOR","70","70","2526","12.3","23.6","0.518","0.2","0.4","0.364","12.1","23.2","0.521","9.6","12","0.797","4.2","11.3","15.5","3.4","0.9","1.4","3.5","3.5","34.3","117","111",2010
"55","Ryan Bowen","SF","34","OKC","1","0","8","6.4","6.4","1","0","0","0","6.4","6.4","1","12.9","12.9","1","6.4","6.4","12.9","0","6.4","0","0","12.9","25.8","224","96",2010
"56","Earl Boykins","PG","33","WAS","67","1","1117","8.1","18.9","0.427","0.9","2.8","0.317","7.2","16.1","0.446","3.6","4.2","0.865","0.8","2.7","3.5","8","1.1","0.1","3.2","2.3","20.6","103","114",2010
"57","Elton Brand","PF","30","PHI","76","57","2297","9.4","19.6","0.48","0","0","0","9.4","19.6","0.481","3.9","5.3","0.738","4.1","6.4","10.5","2.5","1.9","1.8","3","5.3","22.7","104","109",2010
"58","Corey Brewer","SG","23","MIN","82","82","2482","8.2","19.1","0.431","1.7","4.8","0.346","6.6","14.3","0.459","3.3","5.2","0.648","1.4","4.2","5.6","3.9","2.4","0.6","3.3","4.5","21.5","98","111",2010
"59","Ronnie Brewer","SG","24","TOT","58","53","1742","6.1","12.6","0.487","0.2","0.9","0.258","5.9","11.7","0.505","2.5","3.9","0.639","1.3","4.2","5.5","4.5","2.7","0.4","1.6","2.4","15","110","106",2010
"60","Primož Brezec","C","30","TOT","21","0","95","5","14.3","0.346","0","0","0","5","14.3","0.346","0.6","3.3","0.167","6.6","7.2","13.8","0.6","0.6","1.7","1.1","10.5","10.5","85","107",2010
"61","Jon Brockman","PF","22","SAC","52","4","654","4.3","8","0.534","0","0","0","4.3","8","0.534","2.9","4.8","0.597","8.2","8.4","16.6","1.7","1.2","0.4","1.8","9","11.5","124","110",2010
"62","Aaron Brooks","PG","25","HOU","82","82","2919","10.1","23.3","0.432","3.7","9.2","0.398","6.4","14.1","0.454","4.3","5.2","0.822","0.9","2.8","3.8","7.6","1.2","0.2","4.1","3.5","28","108","112",2010
"63","Bobby Brown","PG","25","TOT","45","0","519","8.8","23.7","0.371","2.6","9.8","0.265","6.2","13.9","0.446","1.3","1.5","0.867","0.9","2.9","3.8","8.8","1.5","0.1","4.6","4.2","21.5","90","113",2010
"64","Derrick Brown","SF","22","CHA","57","0","535","6.8","14.6","0.463","0.2","0.7","0.286","6.6","13.9","0.471","4.8","7.1","0.667","3.1","4.7","7.7","1.9","2.1","1","1.9","5.3","18.5","107","104",2010
"65","Devin Brown","SG","31","TOT","50","37","1060","6.6","17.6","0.377","2.8","8","0.354","3.8","9.6","0.396","3.4","4.2","0.802","1.4","4.6","6.1","3.2","1.6","0.3","3","3.5","19.5","97","111",2010
"66","Kwame Brown","C","27","DET","48","1","660","5.1","10.2","0.5","0","0.1","0","5.1","10.1","0.504","2.7","8","0.337","4.4","10.2","14.5","1.8","1.2","1","3.5","7.6","12.9","89","110",2010
"67","Shannon Brown","SG","24","LAL","82","7","1700","7.7","18","0.427","1.9","5.8","0.328","5.8","12.3","0.474","3","3.7","0.818","0.9","4.7","5.6","3.3","1.7","0.9","2","3.9","20.3","105","105",2010
"68","Kobe Bryant*","SG","31","LAL","73","73","2835","13.1","28.6","0.456","1.8","5.5","0.329","11.3","23.1","0.487","8","9.9","0.811","1.4","5.7","7.1","6.7","2.1","0.4","4.3","3.4","35.9","109","104",2010
"69","Chase Budinger","SF","21","HOU","74","4","1488","8.5","19.4","0.441","3.2","8.5","0.369","5.4","10.8","0.497","2.3","3","0.77","1.3","6.2","7.5","3","1.2","0.4","1.6","2.9","22.5","111","110",2010
"70","Caron Butler","SF-SG","29","TOT","74","74","2783","8.4","19.7","0.428","0.8","2.7","0.29","7.7","17","0.45","5","5.9","0.838","2","6.7","8.6","2.9","2.2","0.5","3","3.6","22.6","101","108",2010
"71","Rasual Butler","SF","30","LAC","82","64","2702","6.8","16.7","0.409","2.8","8.3","0.336","4","8.4","0.482","2.3","2.8","0.841","0.7","3.9","4.6","2.2","0.7","1.3","1.5","2.3","18.8","106","113",2010
"72","Andrew Bynum","C","22","LAL","65","65","1977","10.3","18","0.57","0","0","0","10.3","18","0.571","5","6.8","0.739","4.6","9.5","14.2","1.8","0.9","2.5","3","5","25.6","117","102",2010
"73","Will Bynum","PG","27","DET","63","20","1667","7.7","17.4","0.444","0.4","1.8","0.218","7.3","15.6","0.47","4.6","5.8","0.798","0.8","3.8","4.6","9.2","1.8","0.2","3.7","4.7","20.4","105","113",2010
"74","José Calderón","PG","28","TOR","68","39","1817","7.8","16.1","0.482","1.9","4.9","0.398","5.8","11.3","0.519","2.4","3","0.798","0.7","3.4","4","11.5","1.3","0.2","2.8","3.8","19.8","119","116",2010
"75","Marcus Camby","PF-C","35","TOT","74","74","2314","5.4","11.4","0.475","0","0.2","0.286","5.4","11.3","0.478","1.8","2.8","0.639","5.7","14.2","19.8","4.2","2.2","3.3","2.1","3.7","12.7","112","101",2010
"76","Brian Cardinal","PF","32","MIN","29","0","267","2.6","6.7","0.389","0.6","1.7","0.333","2.1","5.1","0.407","3.2","3.4","0.944","1.3","4.1","5.4","4.5","1.7","0.6","1.3","10.5","9","118","113",2010
"77","Rodney Carney","SG","25","PHI","68","0","857","6.9","17.2","0.401","2.5","8.3","0.304","4.4","9","0.49","3.2","3.9","0.825","1.6","6.8","8.4","2.3","1.5","1.2","1.3","4.8","19.5","109","111",2010
"78","DeMarre Carroll","SF","23","MEM","71","1","795","5.7","14.3","0.396","0","0.4","0","5.7","13.9","0.407","2.1","3.4","0.623","3.4","6.3","9.7","2.1","1.8","0.6","1.5","6.9","13.5","98","110",2010
"79","Matt Carroll","SG","29","DAL","25","0","121","7.7","21.4","0.36","1.7","8.1","0.211","6","13.3","0.452","2.6","2.6","1","1.7","3.4","5.1","2.6","2.1","0","3","5.6","19.7","87","108",2010
"80","Anthony Carter","PG","34","DEN","54","7","859","4.5","10.7","0.42","1","3.7","0.27","3.5","7","0.5","0.6","0.8","0.846","1","4.2","5.2","9.4","2.3","0.8","3.4","4.2","10.6","100","108",2010
"81","Vince Carter","SG","33","ORL","75","74","2310","9.8","22.9","0.428","2.7","7.3","0.367","7.1","15.6","0.456","5.8","6.9","0.84","0.7","5.9","6.6","5.3","1.2","0.4","2.4","4.3","28.1","112","105",2010
"82","Omri Casspi","SF","21","SAC","77","31","1931","7.9","17.8","0.446","2","5.4","0.369","6","12.4","0.48","3.1","4.6","0.672","2","7.2","9.2","2.5","1.4","0.4","2.6","3.3","20.9","104","110",2010
"83","Mario Chalmers","PG","23","MIA","73","22","1807","5.4","13.5","0.401","2.2","7","0.318","3.2","6.5","0.491","2.4","3.3","0.745","0.7","3.3","4","7.3","2.7","0.4","3.6","5.2","15.4","100","105",2010
"84","Tyson Chandler","C","27","CHA","51","27","1163","5","8.7","0.574","0","0","0","5","8.7","0.574","5.3","7.2","0.732","5.2","9.4","14.6","0.7","0.8","2.5","4.2","6.3","15.2","107","102",2010
"85","Wilson Chandler","SG","22","NYK","65","64","2320","9.1","18.9","0.479","0.9","3.3","0.267","8.2","15.6","0.524","2.8","3.5","0.806","2","5.6","7.7","3","1","1.1","2.4","4.1","21.9","106","113",2010
"86","Earl Clark","PF","22","PHO","51","0","383","7.4","19.9","0.371","0.3","0.7","0.4","7.1","19.2","0.37","3.4","4.7","0.722","2.4","5.8","8.2","2.8","0.9","1.7","3","3.3","18.4","89","111",2010
"87","Jarron Collins","C","31","PHO","34","10","261","2.3","6","0.387","0","0","0","2.3","6","0.387","1.9","4.8","0.4","4.2","7.7","12","1.2","0.4","0.6","1.9","8.1","6.6","93","112",2010
"88","Jason Collins","C","31","ATL","24","0","115","3.7","10.7","0.348","0","0.5","0","3.7","10.2","0.364","0","0.9","0","2.3","4.2","6.5","1.9","1.4","0.9","2.3","9.7","7.4","73","109",2010
"89","Mardy Collins","SG","25","LAC","43","0","470","5.2","14.1","0.367","0.4","1.9","0.235","4.7","12.2","0.387","1.4","2.3","0.619","1.4","4.1","5.5","4.9","2.5","0.1","3.5","5","12.2","82","111",2010
"90","Darren Collison","PG","22","NOH","76","37","2109","9.2","19.4","0.477","1.1","2.8","0.4","8.1","16.6","0.49","3.6","4.3","0.851","1","3.7","4.7","10.6","1.9","0.1","5","2.3","23.2","105","112",2010
"91","Nick Collison","C","29","OKC","75","5","1557","6","10.2","0.589","0","0.1","0.25","6","10.1","0.593","2.5","3.5","0.692","5","7.7","12.7","1.3","1.2","1.6","2.1","7.6","14.5","120","105",2010
"92","Mike Conley","PG","22","MEM","80","80","2569","7.4","16.6","0.445","1.6","4.2","0.387","5.7","12.3","0.464","2.8","3.7","0.743","0.6","3.2","3.8","8.5","2.2","0.2","3.4","3.6","19.2","108","112",2010
"93","Will Conroy","PG","27","HOU","5","0","36","4.3","14.2","0.3","0","4.3","0","4.3","9.9","0.429","0","2.8","0","0","4.3","4.3","9.9","0","0","5.7","7.1","8.5","63","113",2010
"94","Brian Cook","PF","29","HOU","15","0","44","8.1","26.7","0.304","2.3","10.4","0.222","5.8","16.2","0.357","5.8","8.1","0.714","1.2","9.3","10.4","1.2","0","2.3","7","5.8","24.4","72","108",2010
"95","Daequan Cook","SG","22","MIA","45","3","691","6.3","19.6","0.32","3.1","9.8","0.317","3.2","9.8","0.323","1.6","1.9","0.84","0.7","5.7","6.4","3.3","1.1","0.8","1.9","3.9","17.3","90","107",2010
"96","Jamal Crawford","SG","29","ATL","79","0","2460","10.7","23.9","0.449","3.5","9.2","0.382","7.2","14.7","0.491","5.8","6.8","0.857","0.7","3.6","4.4","5.2","1.3","0.3","3","2.9","30.9","114","110",2010
"97","Dante Cunningham","PF","22","POR","63","2","707","8.2","16.6","0.495","0","0.2","0","8.2","16.4","0.5","2.4","3.7","0.646","4.2","8.2","12.4","1.1","1.9","1.7","1.2","7.5","18.8","112","104",2010
"98","Eddy Curry","C","27","NYK","7","0","62","6.6","17.3","0.381","0","0","0","6.6","17.3","0.381","8.2","14","0.588","3.3","7.4","10.7","0","0","0.8","10.7","10.7","21.4","68","114",2010
"99","JamesOn Curry","PG","24","LAC","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2010
"100","Stephen Curry","PG","21","GSW","80","77","2896","8.7","18.9","0.462","2.7","6.3","0.437","6","12.6","0.474","2.9","3.3","0.885","0.8","5.1","5.9","7.8","2.5","0.3","4","4.2","23.1","107","111",2010
"101","Samuel Dalembert","C","28","PHI","82","80","2124","7","12.9","0.545","0","0","0","7","12.9","0.545","2.4","3.3","0.729","5.9","13.5","19.3","1.6","1","3.7","3","6.2","16.5","110","105",2010
"102","Erick Dampier","C","34","DAL","55","47","1280","5.4","8.6","0.624","0","0.1","0.333","5.4","8.5","0.629","2.5","4.1","0.604","5.2","11","16.2","1.3","0.6","3.1","2.5","6.2","13.3","118","104",2010
"103","Marquis Daniels","SF","29","BOS","51","4","937","6.9","13.9","0.498","0.3","1.6","0.214","6.6","12.4","0.534","1.9","3.1","0.607","1.5","3.8","5.3","3.7","1.5","0.3","2.3","5.1","16.1","102","107",2010
"104","Baron Davis","PG","30","LAC","75","73","2523","8.5","20.9","0.406","1.7","6.1","0.277","6.8","14.8","0.459","4.9","6","0.821","1.1","4.4","5.5","12.3","2.6","0.9","4.3","4.3","23.5","105","109",2010
"105","Glen Davis","PF","24","BOS","54","1","933","6.8","15.7","0.437","0","0.2","0","6.8","15.4","0.444","5.4","7.7","0.696","5.7","5.8","11.5","2","1.2","0.8","3","7.4","19.1","103","106",2010
"106","Paul Davis","PF","25","WAS","2","0","8","13.1","26.2","0.5","0","0","0","13.1","26.2","0.5","6.5","13.1","0.5","0","0","0","19.6","0","6.5","0","0","32.7","129","111",2010
"107","Ricky Davis","SF","30","LAC","36","2","499","6.4","14.9","0.434","1.7","4.4","0.381","4.8","10.5","0.455","1.9","3.2","0.581","1","4.9","5.9","4.1","1.1","0.3","3","4.1","16.4","96","113",2010
"108","Austin Daye","SF","21","DET","69","4","915","8.1","17.5","0.464","1.7","5.6","0.305","6.4","11.8","0.54","2.7","3.3","0.821","2","8.3","10.3","2","1.5","1.5","2.8","6.8","20.7","105","110",2010
"109","Carlos Delfino","SF","27","MIL","75","66","2279","6.9","16.8","0.408","3.1","8.4","0.367","3.8","8.4","0.45","2.1","2.7","0.782","1.2","7.9","9.1","4.6","1.8","0.5","2.7","3.2","19","103","103",2010
"110","Luol Deng","SF","24","CHI","70","69","2651","9.2","19.7","0.466","0.6","1.6","0.386","8.6","18.1","0.474","4.9","6.4","0.764","2.5","7.4","10","2.8","1.3","1.2","2.6","2.5","23.9","106","106",2010
"111","DeMar DeRozan","SG","20","TOR","77","65","1664","7.9","15.9","0.498","0.1","0.5","0.25","7.8","15.4","0.506","4.6","6","0.763","2","4.9","6.9","1.6","1.3","0.6","1.9","5.5","20.5","110","115",2010
"112","Boris Diaw","PF","27","CHA","82","82","2906","6.8","14.1","0.483","1.2","3.8","0.32","5.6","10.4","0.541","2.1","2.7","0.769","2.4","5.4","7.8","5.9","1.1","1","3.3","4","16.9","107","105",2010
"113","Yakhouba Diawara","SG","27","MIA","6","2","44","2.4","12.2","0.2","1.2","7.3","0.167","1.2","4.9","0.25","0","0","0","1.2","3.7","4.9","3.7","1.2","0","3.7","9.7","6.1","57","108",2010
"114","Travis Diener","PG","27","TOT","9","0","51","2","10.2","0.2","1","7.1","0.143","1","3.1","0.333","1","4.1","0.25","0","3.1","3.1","8.2","4.1","0","0","2","6.1","85","105",2010
"115","DeSagana Diop","C","28","CHA","27","0","262","3","5.9","0.517","0","0","0","3","5.9","0.517","0.4","1.8","0.222","4.9","8.3","13.2","1","1","2.8","2.4","6.3","6.5","94","101",2010
"116","Keyon Dooling","PG","29","NJN","53","8","971","7","17.5","0.398","3.2","8.5","0.376","3.8","9","0.419","2.5","3.3","0.77","0.4","2.5","2.9","7.3","1.8","0","3.2","4.4","19.7","102","113",2010
"117","Joey Dorsey","PF","26","TOT","15","0","106","4.3","9.6","0.45","0","0","0","4.3","9.6","0.45","2.4","5.8","0.417","7.7","13","20.7","1","1.4","1","2.9","10.1","11.1","98","105",2010
"118","Toney Douglas","PG","23","NYK","56","12","1087","8.4","18.4","0.458","3.2","8.2","0.389","5.2","10.2","0.514","2.6","3.2","0.809","1.9","3.2","5.1","5.3","2","0.1","2.6","5.5","22.6","113","113",2010
"119","Chris Douglas-Roberts","SF","23","NJN","67","38","1730","7.7","17.4","0.445","0.4","1.6","0.259","7.3","15.8","0.464","4","4.8","0.847","1.4","4.6","6","2.8","1.7","0.6","2.9","3.1","20","98","112",2010
"120","Goran Dragic","PG","23","PHO","80","2","1442","7.8","17.1","0.452","2.6","6.6","0.394","5.2","10.6","0.488","4.1","5.6","0.736","1.3","4.6","6","8.4","1.7","0.3","4.4","4.6","22.2","110","112",2010
"121","Jared Dudley","SF","24","PHO","82","1","1991","5.7","12.4","0.459","3","6.6","0.458","2.7","5.8","0.461","2.6","3.5","0.754","2.5","4.6","7.1","2.9","2","0.4","1.7","4.1","17","124","111",2010
"122","Chris Duhon","PG","27","NYK","67","59","2072","4.1","11.1","0.373","2.2","6.4","0.349","1.9","4.8","0.404","1.7","2.3","0.716","0.7","3.7","4.4","9.3","1.5","0.1","2.7","2","12.2","107","114",2010
