"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"16","Muggsy Bogues","PG","23","WSB","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","2",1988
"17","Manute Bol","C","25","WSB","5","0","8.8","0.8","1.4","0.571","0","0","0","0.8","1.4","0.571","0.571","0.2","0.2","1","1.4","1","2.4","0","0","0.4","0.2","1","1.8","2",1988
"18","Randy Breuer","C","27","MIL","4","0","11.8","2.3","4","0.563","0","0","0","2.3","4","0.563","0.563","0.3","1.5","0.167","0.5","2.5","3","0.3","0.3","0.5","0.3","1.8","4.8","2",1988
"19","Frank Brickowski","C","28","SAS","3","3","37.7","7.3","14.7","0.5","0.3","0.3","1","7","14.3","0.488","0.511","4.3","6.3","0.684","2.3","5","7.3","4.7","2","0.7","3","4","19.3","0",1988
"20","Michael Brooks","SF","29","DEN","4","0","2.8","0.3","0.8","0.333","0.3","0.5","0.5","0","0.3","0","0.5","0","0","0","0.3","0.8","1","0.5","0","0","0","0.3","0.8","5",1988
"22","Mike Brown","C","24","CHI","1","0","4","0","0","0","0","0","0","0","0","0","0","1","2","0.5","0","0","0","1","1","0","0","0","1","4",1988
"23","Tony Campbell","SF","25","LAL","15","0","6.3","1.2","2.8","0.429","0","0.1","0","1.2","2.7","0.439","0.429","0.7","1.1","0.688","0.3","0.4","0.7","0.3","0.2","0","0.3","1.1","3.1","15",1988
"24","Rick Carlisle","SG","28","NYK","2","0","4","0.5","2","0.25","0","1","0","0.5","1","0.5","0.25","0","0","0","0.5","0.5","1","0","0.5","0","0","0.5","1","1",1988
"25","Antoine Carr","PF","26","ATL","12","0","17.5","3","5.7","0.529","0","0.1","0","3","5.6","0.537","0.529","0.8","1.2","0.643","1","2.4","3.4","1.3","0.3","1.4","0.8","3.9","6.8","6",1988
"26","Joe Barry Carroll","C","29","HOU","4","4","29","4.5","11.8","0.383","0","0","0","4.5","11.8","0.383","0.383","2","2.5","0.8","2","2.8","4.8","0.5","0.8","0.3","1.3","3","11","1",1988
"27","Bill Cartwright","C","30","NYK","4","0","19","2.3","4.5","0.5","0","0","0","2.3","4.5","0.5","0.5","2.8","3.8","0.733","2","2.8","4.8","1.5","0","0.8","2","3","7.3","1",1988
"28","Terry Catledge","PF","24","WSB","5","0","9","0.8","2.2","0.364","0","0.2","0","0.8","2","0.4","0.364","0.6","0.8","0.75","0.4","0.8","1.2","0.4","0","0","0.4","1.8","2.2","2",1988
"29","Tom Chambers","PF","28","SEA","5","5","33.6","10","18.2","0.549","0","0.4","0","10","17.8","0.562","0.549","5.8","7","0.829","1.6","4.6","6.2","2.2","0.6","0.2","2.6","4.8","25.8","2",1988
"30","Steve Colter","PG","25","WSB","5","5","17.2","2.8","6.2","0.452","0","0","0","2.8","6.2","0.452","0.452","0.8","1.4","0.571","1","2","3","2.6","0.6","0.6","1","1.8","6.4","2",1988
"31","Lester Conner","PG","28","HOU","1","0","1","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","1","1","1","0","0","0","2","1",1988
"32","Michael Cooper","SG","31","LAL","24","0","24.5","2.3","5.5","0.412","1","2.6","0.403","1.2","2.9","0.42","0.508","0.8","1.1","0.741","0.6","1.8","2.4","2.8","0.8","0.4","0.9","2.4","6.4","15",1988
"33","Wayne Cooper","C","31","DEN","9","0","10.7","0.9","2.6","0.348","0","0","0","0.9","2.6","0.348","0.348","0.2","0.2","1","1.8","1.9","3.7","0.7","0.3","0.9","0.4","2.1","2","5",1988
"34","Dave Corzine","C","31","CHI","10","10","30.8","2.7","7.6","0.355","0","0","0","2.7","7.6","0.355","0.355","0.7","1.3","0.538","1.5","4.2","5.7","0.8","0.3","0.8","1.2","2.1","6.1","4",1988
"35","Pat Cummings","PF","31","NYK","3","0","9.3","0.7","1.7","0.4","0","0","0","0.7","1.7","0.4","0.4","1","1.3","0.75","0.7","1.7","2.3","1","0","0","0","3.7","2.3","1",1988
"36","Terry Cummings","PF","26","MIL","5","5","38.6","10","17.8","0.562","0","0","0","10","17.8","0.562","0.562","5.8","8.8","0.659","2.4","5.4","7.8","2.6","1.8","0.6","2.4","3.2","25.8","2",1988
"37","Dell Curry","SG","23","CLE","2","0","8.5","0.5","2","0.25","0","0.5","0","0.5","1.5","0.333","0.25","0","0","0","0.5","0","0.5","1","0","0.5","0","0.5","1","2",1988
"38","Adrian Dantley*","SF","32","DET","23","23","35","6.7","12.7","0.524","0","0.1","0","6.7","12.6","0.528","0.524","6.1","7.7","0.787","1.6","3","4.7","2","0.8","0","2.2","2.2","19.4","14",1988
"39","Brad Daugherty","C","22","CLE","5","5","40.8","5.8","12.6","0.46","0","0","0","5.8","12.6","0.46","0.46","4.2","6.2","0.677","2","7.2","9.2","3.2","0.4","1.4","3.2","2.2","15.8","2",1988
"40","Brad Davis","PG","32","DAL","17","0","17.4","2.5","4.1","0.6","0.1","0.3","0.2","2.4","3.8","0.631","0.607","1.4","1.5","0.923","0.1","1.1","1.2","3.2","0.2","0.3","1.7","2","6.4","10",1988
"41","Johnny Dawkins","PG","24","SAS","3","0","17.7","2","7.7","0.261","0","0.7","0","2","7","0.286","0.261","1","1.3","0.75","0.3","0.7","1","1.7","0.7","0","0.3","0.7","5","0",1988
"43","James Donaldson","C","30","DAL","17","17","29.4","4","6.1","0.654","0","0","0","4","6.1","0.654","0.654","1.3","2.2","0.595","2.8","5.8","8.6","0.7","0.4","0.9","1.7","2.4","9.3","10",1988
"44","Clyde Drexler*","SG","25","POR","4","4","42.5","8","20.8","0.386","0.8","1.5","0.5","7.3","19.3","0.377","0.404","5.3","7.3","0.724","3","4","7","5.3","3","0.5","3","3.5","22","1",1988
"45","Kevin Duckworth","C","23","POR","4","4","37.8","8.5","17.5","0.486","0","0.3","0","8.5","17.3","0.493","0.486","4.5","5.8","0.783","5","6","11","1.8","0.3","0.5","5.3","3.5","21.5","1",1988
"46","Chris Dudley","C","22","CLE","4","0","6","0.5","1","0.5","0","0","0","0.5","1","0.5","0.5","0.3","0.5","0.5","1","0.5","1.5","0.5","0","0","0.3","0.8","1.3","2",1988
"47","Joe Dumars*","SG","24","DET","23","23","35","4.9","10.7","0.457","0.1","0.3","0.333","4.8","10.5","0.461","0.462","2.4","2.7","0.889","0.8","1.4","2.2","4.9","0.6","0.1","1.7","2.2","12.3","14",1988
"48","T.R. Dunn","SG","32","DEN","11","3","16.8","1","1.8","0.55","0","0","0","1","1.8","0.55","0.55","0.4","0.7","0.5","1","1.6","2.6","0.3","0.7","0","0.4","1.8","2.4","5",1988
"49","Mark Eaton","C","31","UTA","11","11","41.9","2.8","5.9","0.477","0","0","0","2.8","5.9","0.477","0.477","2.1","3.3","0.639","2.5","6.8","9.4","1.2","1.1","3.1","1.3","4.4","7.7","6",1988
"50","James Edwards","C","32","DET","22","2","14","2.5","5","0.509","0","0","0","2.5","5","0.514","0.509","1.2","1.9","0.659","1","2","3.1","0.5","0.1","0.5","0.5","2.5","6.3","14",1988
"51","Craig Ehlo","SG","26","CLE","5","1","25.6","3.4","8","0.425","0","1.6","0","3.4","6.4","0.531","0.425","2","3.2","0.625","0.6","3","3.6","3.4","1","0","2.4","2.8","8.8","2",1988
"52","Dale Ellis","SG","27","SEA","5","5","34.4","8","16.6","0.482","0.6","2.4","0.25","7.4","14.2","0.521","0.5","4.2","5.8","0.724","2.2","2.4","4.6","3","0.6","0.4","2.4","3.4","20.8","2",1988
"53","Alex English*","SF","34","DEN","11","11","39.8","10.5","23.2","0.455","0","0.3","0","10.5","22.9","0.46","0.455","3.2","3.9","0.814","2.8","2.5","5.4","4.4","0.6","0.3","1.5","3.1","24.3","5",1988
"54","Mike Evans","PG","32","DEN","11","1","19.9","4.1","10.4","0.395","1.1","4","0.273","3","6.4","0.471","0.447","1.3","1.4","0.933","0.5","1.5","2","2.1","1.1","0","1.1","1.7","10.5","5",1988
"55","Patrick Ewing*","C","25","NYK","4","4","38.3","7","14.3","0.491","0","0.3","0","7","14","0.5","0.491","4.8","5.5","0.864","4","8.8","12.8","2.5","1.5","3.3","2.8","4.3","18.8","1",1988
"56","Jim Farmer","SG","23","DAL","3","0","3.7","0.7","2","0.333","0","0","0","0.7","2","0.333","0.333","0","0","0","1","0.3","1.3","0.3","0","0","0.7","0.7","1.3","10",1988
"57","Sleepy Floyd","PG","27","HOU","4","4","38.5","6.5","15.3","0.426","1","2","0.5","5.5","13.3","0.415","0.459","4.8","5.5","0.864","0.8","1","1.8","8.5","2","0","3","2.5","18.8","1",1988
"58","World B. Free","SG","34","HOU","2","0","6","0","1","0","0","0.5","0","0","0.5","0","0","0","0","0","0.5","0.5","1","0.5","0","0","1.5","1","0","1",1988
"59","Artis Gilmore*","C","38","BOS","14","0","6.1","0.3","0.6","0.5","0","0","0","0.3","0.6","0.5","0.5","0.5","1","0.5","0.3","1.1","1.4","0.1","0","0.3","0.3","1","1.1","9",1988
"60","Horace Grant","PF","22","CHI","10","0","29.9","4.6","8.1","0.568","0","0.1","0","4.6","8","0.575","0.568","0.9","1.5","0.6","2.5","4.5","7","1.6","1.4","0.2","0.7","3.5","10.1","4",1988
"61","A.C. Green","PF","24","LAL","24","18","30.3","3.8","7","0.544","0","0","0","3.8","7","0.544","0.544","2.3","3","0.753","2.4","4.9","7.3","0.8","0.5","0.5","1.1","2.5","10","15",1988
"62","Rickey Green","PG","33","UTA","7","0","5.4","0.3","1.1","0.25","0","0","0","0.3","1.1","0.25","0.25","0","0","0","0","0.1","0.1","1.3","0.3","0","0.4","0.3","0.6","6",1988
"64","Sidney Green","PF","27","NYK","4","4","23.3","2","4.3","0.471","0","0","0","2","4.3","0.471","0.471","0","0","0","2","6.3","8.3","1.8","0","0.3","2.3","3.5","4","1",1988
"65","Pétur Guðmundsson","C","29","SAS","2","0","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0.5","0","0","1.5","0","0","0",1988
"66","Bob Hansen","SG","27","UTA","11","11","37.1","6.1","12.3","0.496","1.7","3.3","0.528","4.4","9","0.485","0.567","1.5","2","0.727","0.7","2.8","3.5","2.9","0.6","0","2.5","3.8","15.4","6",1988
"67","Bill Hanzlik","SF","30","DEN","11","0","19.3","1.8","5.1","0.357","0","0.7","0","1.8","4.4","0.417","0.357","1.6","2.4","0.692","1","1.6","2.6","2.4","0.5","0.8","1.3","3.6","5.3","5",1988
"68","Derek Harper","PG","26","DAL","17","17","35.4","5.2","11.9","0.441","0.5","2.1","0.25","4.7","9.8","0.482","0.463","2.5","3.5","0.729","0.6","1.9","2.5","7.1","1.9","0.3","1.9","2.6","13.5","10",1988
"69","Ron Harper","SG","24","CLE","4","4","33.5","7.5","15.8","0.476","0","0.5","0","7.5","15.3","0.492","0.476","2.8","4","0.688","1","4","5","3.8","2.8","1","2.8","2.3","17.8","2",1988
"70","Scott Hastings","PF","27","ATL","11","0","9.4","0.8","1.3","0.643","0","0.1","0","0.8","1.2","0.692","0.643","0.7","0.7","1","0.6","0.9","1.5","0.3","0.3","0.1","0.5","1.9","2.4","6",1988
"71","Mike Holton","PG","26","POR","4","0","8.5","0.8","3.3","0.231","0","0.3","0","0.8","3","0.25","0.231","0","0","0","0.3","1","1.3","1.5","0.5","0","0.3","1.5","1.5","1",1988
"72","Phil Hubbard","SF","31","CLE","3","0","7","0.3","2","0.167","0","0","0","0.3","2","0.167","0.167","0","0.3","0","0.3","0.7","1","0","0","0","0.3","0.3","0.7","2",1988
"73","Eddie Hughes","PG","27","UTA","7","0","2.3","0.3","1","0.286","0.1","0.4","0.333","0.1","0.6","0.25","0.357","0","0","0","0","0","0","0.1","0.1","0","0.1","0.1","0.7","6",1988
"74","Jay Humphries","PG","25","MIL","2","0","9","0","2.5","0","0","0","0","0","2.5","0","0","0","0","0","0.5","1","1.5","0.5","0.5","0","0.5","3","0","2",1988
"75","Marc Iavaroni","PF","31","UTA","11","11","12.5","1.5","2.6","0.552","0","0","0","1.5","2.6","0.552","0.552","1.1","1.3","0.857","0.5","1.3","1.7","1.3","0.2","0.2","0.5","2.4","4","6",1988
"76","Mark Jackson","PG","22","NYK","4","4","42.8","5.5","15","0.367","1.3","3","0.417","4.3","12","0.354","0.408","2","2.8","0.727","1.5","3.3","4.8","9.8","2.5","0","3.5","3.3","14.3","1",1988
"77","Buck Johnson","SF","24","HOU","4","0","5","0.5","0.8","0.667","0","0","0","0.5","0.8","0.667","0.667","0.3","0.5","0.5","0.5","0.5","1","0","0.3","0","1","0.3","1.3","1",1988
"78","Clemon Johnson","C","31","SEA","5","0","7.8","0.6","1.4","0.429","0","0","0","0.6","1.4","0.429","0.429","0.2","0.4","0.5","0","1.4","1.4","0","0.2","0.2","0.4","2","1.4","2",1988
"79","Dennis Johnson*","PG","33","BOS","17","17","41.3","5.4","12.4","0.433","0.4","0.9","0.375","5","11.4","0.438","0.448","4.8","6.1","0.796","0.9","3.6","4.5","8.2","1.4","0.5","2.6","3","15.9","9",1988
"80","Frank Johnson","PG","29","WSB","5","0","8.8","1.4","4.4","0.318","0","0.4","0","1.4","4","0.35","0.318","0.8","0.8","1","0","0.4","0.4","0.2","0.8","0","0.4","0.8","3.6","2",1988
"81","Magic Johnson*","PG","28","LAL","24","24","40.2","7","13.7","0.514","0.3","0.6","0.5","6.8","13.1","0.514","0.524","5.5","6.5","0.852","1.3","4.1","5.4","12.6","1.4","0.2","3.5","2.5","19.9","15",1988
"82","Vinnie Johnson","SG","31","DET","23","0","20.7","4.4","10.4","0.423","0","0.3","0.143","4.3","10.1","0.431","0.425","1.4","2.2","0.66","1.5","1.7","3.3","1.9","0.7","0.2","0.9","2.1","10.3","14",1988
"83","Caldwell Jones","C","37","POR","4","4","24.5","1.5","4","0.375","0","0","0","1.5","4","0.375","0.375","0.3","0.5","0.5","1","3.3","4.3","0.3","0.5","2","0.5","4.3","3.3","1",1988
"85","Charles Jones","PF","30","WSB","5","1","19","0.2","1","0.2","0","0","0","0.2","1","0.2","0.2","0.2","0.4","0.5","1","2.4","3.4","0.4","0.4","0.8","0","3.6","0.6","2",1988
"86","Charles Jones","PF","26","POR","2","0","1","0","0.5","0","0","0","0","0","0.5","0","0","0","0","0","0","0.5","0.5","0","0","0","0","0","0","1",1988
"87","Michael Jordan*","SG","24","CHI","10","10","42.7","13.8","26","0.531","0.1","0.3","0.333","13.7","25.7","0.533","0.533","8.6","9.9","0.869","2.3","4.8","7.1","4.7","2.4","1.1","3.9","3.8","36.3","4",1988
"88","Jerome Kersey","SF","25","POR","4","4","31.8","8","16.3","0.492","0","0.3","0","8","16","0.5","0.492","3.8","5.3","0.714","4.3","3.3","7.5","2.3","1.8","1","1.3","4.3","19.8","1",1988
"89","Bernard King*","SF","31","WSB","5","4","33.6","5.2","10.6","0.491","0","0","0","5.2","10.6","0.491","0.491","3.4","4.2","0.81","0.6","1.6","2.2","1.8","0.6","0","2.8","3.4","13.8","2",1988
"90","Bart Kofoed","SG","23","UTA","10","0","10.9","0.9","2.3","0.391","0.1","0.5","0.2","0.8","1.8","0.444","0.413","0.2","0.2","1","0.3","1.1","1.4","1.1","0.1","0","0.9","1.8","2.1","6",1988
"91","Larry Krystkowiak","PF","23","MIL","5","5","32.6","2.6","5.8","0.448","0","0","0","2.6","5.8","0.448","0.448","3.2","3.6","0.889","2.6","4.2","6.8","1.4","0.8","0","1","3.4","8.4","2",1988
"92","Bill Laimbeer","C","30","DET","23","23","33.9","5","10.9","0.456","0.2","0.7","0.294","4.7","10.1","0.468","0.466","1.7","2","0.889","1.9","7.7","9.6","1.9","0.8","0.8","1.3","3.3","11.9","14",1988
"93","Allen Leavell","SG","30","HOU","4","0","9.5","1.8","4.8","0.368","0.5","1.5","0.333","1.3","3.3","0.385","0.421","1","1","1","0","0.8","0.8","2.3","0.5","0","1.5","1.5","5","1",1988
"94","Fat Lever","SG","27","DEN","7","7","39","6.4","14","0.459","0.4","1","0.429","6","13","0.462","0.474","3.7","4.7","0.788","2.3","7","9.3","7","1.9","0.6","0.6","2.1","17","5",1988
"95","Cliff Levingston","PF","27","ATL","12","0","13.6","2","4.2","0.48","0","0","0","2","4.2","0.48","0.48","1","1.3","0.75","1.2","1","2.2","0.6","0.4","0.4","0.7","2.1","5","6",1988
"96","Ralph Lewis","SG","24","DET","10","0","1.7","0.2","0.6","0.333","0","0.1","0","0.2","0.5","0.4","0.333","0","0","0","0.3","0.5","0.8","0.1","0","0","0","0.2","0.4","14",1988
"97","Reggie Lewis","SG","22","BOS","12","0","5.8","1.1","2.8","0.382","0","0.1","0","1.1","2.8","0.394","0.382","0.3","0.4","0.6","0.8","0.6","1.3","0.3","0.3","0.2","0","1.1","2.4","9",1988
"98","Alton Lister","C","29","SEA","5","5","15.4","2.4","3.4","0.706","0","0","0","2.4","3.4","0.706","0.706","0.8","1","0.8","1.8","4","5.8","1","0.2","1","0.8","3.4","5.6","2",1988
"99","Brad Lohaus","PF","23","BOS","9","0","2.9","0.9","1.2","0.727","0","0.2","0","0.9","1","0.889","0.727","0","0","0","0.1","0.3","0.4","0","0","0.1","0.1","0.4","1.8","9",1988
"100","John Lucas","PG","34","MIL","5","0","16","2","5.4","0.37","0.6","2.6","0.231","1.4","2.8","0.5","0.426","1.2","1.8","0.667","1","0.6","1.6","3.8","1","0","1.2","1","5.8","2",1988
"101","Maurice Lucas","PF","35","POR","4","0","15.8","1","3.3","0.308","0","0","0","1","3.3","0.308","0.308","0.5","1","0.5","2.3","4","6.3","1.3","0.3","0","1.3","3","2.5","1",1988
"102","Rick Mahorn","PF","29","DET","23","21","17.8","1.3","3.9","0.344","0","0","0","1.3","3.9","0.344","0.344","0.6","0.8","0.684","0.8","3","3.9","0.6","0.2","0.4","0.7","2.8","3.3","14",1988
"103","Jeff Malone","SG","26","WSB","5","5","39.8","10","19.4","0.515","0","0.2","0","10","19.2","0.521","0.515","5.6","7.4","0.757","0.6","2.8","3.4","2.2","1","1","2.8","3.2","25.6","2",1988
"104","Karl Malone*","PF","24","UTA","11","11","44.9","11.2","23.2","0.482","0","0.1","0","11.2","23.1","0.484","0.482","7.4","10.2","0.723","3","8.8","11.8","1.5","1.2","0.6","3.5","3.2","29.7","6",1988
"106","Moses Malone*","C","32","WSB","5","5","39.6","6","13","0.462","0","0.2","0","6","12.8","0.469","0.462","6.6","8","0.825","4.4","6.8","11.2","1.4","0.6","0.8","3","1.8","18.6","2",1988
"107","Maurice Martin","SF","23","DEN","3","0","3","0.3","1.7","0.2","0","0.3","0","0.3","1.3","0.25","0.2","1.7","2","0.833","0","0.3","0.3","0","0","0.3","0.3","0.3","2.3","5",1988
"108","Wes Matthews","PG","28","LAL","10","0","2.7","0.2","0.5","0.4","0","0.1","0","0.2","0.4","0.5","0.4","0.8","1","0.8","0","0.1","0.1","0.2","0.1","0","0.3","0.4","1.2","15",1988
"109","Cedric Maxwell","SF","32","HOU","4","0","3.8","0.3","0.5","0.5","0","0","0","0.3","0.5","0.5","0.5","0","0","0","0.3","0","0.3","0.3","0","0","0","0.3","0.5","1",1988
"110","Rodney McCray","SF","26","HOU","4","4","39.8","3","7.8","0.387","0","0.3","0","3","7.5","0.4","0.387","2","3","0.667","3.8","3","6.8","2.3","1","0.8","1.8","3","8","1",1988
"111","Xavier McDaniel","SF","24","SEA","5","5","36","9","16.2","0.556","0.8","1.6","0.5","8.2","14.6","0.562","0.58","2.4","4.8","0.5","2.8","6.8","9.6","5","0.6","0.2","2.2","3","21.2","2",1988
"112","Kevin McHale*","PF","30","BOS","17","17","42.1","9.3","15.4","0.603","0.1","0.1","1","9.2","15.4","0.602","0.605","6.8","8.1","0.839","3.2","4.8","8","2.4","0.4","1.8","2.3","3.8","25.4","9",1988
"113","Derrick McKey","SF","21","SEA","5","0","21.8","4.8","7.6","0.632","0.4","1.2","0.333","4.4","6.4","0.688","0.658","2","3.4","0.588","1.4","2.6","4","1.6","0.6","1","1","2.4","12","2",1988
"114","Nate McMillan","PG","23","SEA","5","5","25.4","2.4","7","0.343","0","0.2","0","2.4","6.8","0.353","0.343","1.8","2.8","0.643","1.2","3","4.2","6.6","0.4","0.6","1.6","2.2","6.6","2",1988
"115","Dirk Minniefield","PG","27","BOS","11","0","4.5","0.5","1.3","0.429","0.2","0.4","0.5","0.4","0.9","0.4","0.5","0.2","0.2","1","0.1","0.1","0.2","1","0.2","0","0.9","1.2","1.5","9",1988
"116","Mike Mitchell","SF","32","SAS","3","3","24.7","4.3","12.3","0.351","0","0","0","4.3","12.3","0.351","0.351","1.7","2","0.833","2","3","5","1.3","0.3","0.3","1.7","1.7","10.3","0",1988
"117","Paul Mokeski","C","31","MIL","4","0","10","1.3","3.5","0.357","0","0","0","1.3","3.5","0.357","0.357","1","1.5","0.667","1.3","1","2.3","0","0.8","0.5","0.5","1","3.5","2",1988
"118","Sidney Moncrief*","SG","30","MIL","5","5","34.6","4.8","10","0.48","0.2","0.2","1","4.6","9.8","0.469","0.49","5.2","5.4","0.963","1.2","2.6","3.8","5.2","0.6","0.2","2.2","2.8","15","2",1988
"119","Larry Nance","PF","28","CLE","5","5","40","6.8","12.8","0.531","0","0","0","6.8","12.8","0.531","0.531","3.2","3.6","0.889","2","5.2","7.2","3.6","0.4","2.2","2.8","2.6","16.8","2",1988
"120","Ed Nealy","PF","27","SAS","2","0","18","1","2","0.5","0","0","0","1","2","0.5","0.5","0","0","0","1.5","2","3.5","2","0.5","0","0.5","3","2","0",1988
"121","Chuck Nevitt","C","28","DET","3","0","1.3","0.3","0.7","0.5","0","0","0","0.3","0.7","0.5","0.5","0","0","0","0.7","0.3","1","0","0","0","0.3","0.3","0.7","14",1988
"122","Johnny Newman","SF","24","NYK","4","2","28.3","7.8","17","0.456","0","2.3","0","7.8","14.8","0.525","0.456","3.5","4","0.875","2","0.8","2.8","1.8","1.5","0.3","1.5","4","19","1",1988
"123","Kurt Nimphius","C","29","SAS","3","0","10","1.7","3.3","0.5","0","0","0","1.7","3.3","0.5","0.5","0.7","0.7","1","1","1.7","2.7","0.7","0","0.3","0","2.3","4","0",1988
"124","Charles Oakley","PF","24","CHI","10","10","37.3","4","9.1","0.44","0","0.2","0","4","8.9","0.449","0.44","2.1","2.4","0.875","3.9","8.9","12.8","3.2","0.6","0.4","1.8","3.3","10.1","4",1988
"125","Hakeem Olajuwon*","C","25","HOU","4","4","40.5","14","24.5","0.571","0","0.3","0","14","24.3","0.577","0.571","9.5","10.8","0.884","5","11.8","16.8","1.8","2.3","2.8","2.3","3.5","37.5","1",1988
"127","Louis Orr","SF","29","NYK","2","0","1.5","0","0.5","0","0","0","0","0","0.5","0","0","0.5","1","0.5","0.5","0.5","1","0","0","0","0","0","0.5","1",1988
"128","Robert Parish*","C","34","BOS","17","17","36.8","5.9","11.1","0.532","0","0","0","5.9","11.1","0.532","0.532","2.9","3.6","0.82","3","6.9","9.9","1.2","0.6","1.1","2.2","2.5","14.7","9",1988
"129","Jim Paxson","SG","30","BOS","15","0","12.5","1.1","3.9","0.288","0","0.1","0","1.1","3.8","0.298","0.288","1.1","1.3","0.8","0.1","0.5","0.6","0.7","0.4","0.1","0.8","1.2","3.3","9",1988
"130","John Paxson","PG","27","CHI","10","0","16.5","2","5.3","0.377","0.2","1.2","0.167","1.8","4.1","0.439","0.396","0.4","0.4","1","0","0.4","0.4","3","0.1","0.1","0.5","2.4","4.6","4",1988
"131","Sam Perkins","PF","26","DAL","17","17","33.6","5.2","11.5","0.451","0.1","0.4","0.143","5.1","11.1","0.463","0.454","3.1","3.9","0.803","2.3","4.3","6.6","1.8","1.5","1","1.8","3","13.5","10",1988
"132","Jim Petersen","PF","25","HOU","4","0","24.5","3","5.8","0.522","0","0","0","3","5.8","0.522","0.522","1.8","3","0.583","1.8","3.5","5.3","1.5","0.3","0.5","1","2.8","7.8","1",1988
"133","Ricky Pierce","SG","28","MIL","5","0","21","5","10.6","0.472","0.2","1","0.2","4.8","9.6","0.5","0.481","1.6","1.8","0.889","1.2","1.6","2.8","1.8","0.2","0.4","0.8","1.8","11.8","2",1988
