"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"13","Shandon Anderson","SG","28","NYK","82","1596","8","0.489","0.378","0.287","4.1","13.9","9","7.7","1.6","0.7","18.8","15.1","-0.9","1.3","0.4","0.013","-3","0.3","-2.8","-0.3",2002
"14","Greg Anthony","PG","34","TOT","60","1514","12.6","0.46","0.343","0.192","1.7","8.5","5.1","30.8","2.7","0.2","15.4","18.6","0.2","0.9","1.1","0.036","-1.4","-0.4","-1.9","0.1",2002
"15","Gilbert Arenas","PG","20","GSW","47","1155","17","0.562","0.294","0.417","3.7","8.7","6.1","24.8","3","0.6","17.6","20.1","2.1","0.7","2.7","0.114","1","0","1","0.9",2002
"16","Brandon Armstrong","SG","21","NJN","35","196","3.8","0.358","0.2","0.118","5.7","3.5","4.6","6.5","1.9","0.4","8.2","22.3","-0.4","0.2","-0.2","-0.054","-7.2","-1.5","-8.8","-0.3",2002
"17","Darrell Armstrong","PG","33","ORL","82","2730","16.7","0.553","0.481","0.248","3.4","9.7","6.5","25.5","3","0.3","16","17.9","5","2.6","7.6","0.134","1.6","0.8","2.4","3",2002
"18","Carlos Arroyo","PG","22","TOT","37","371","12.4","0.467","0.018","0.162","3.5","9","6.2","31.2","1.6","0.2","16.2","17.2","0.2","0.1","0.4","0.047","-1.8","-1.1","-2.9","-0.1",2002
"19","Chucky Atkins","PG","27","DET","79","2285","14.5","0.568","0.425","0.152","1.6","6.5","4.1","20.5","1.7","0.3","13.2","20","3.3","1.8","5.1","0.107","0.8","-0.6","0.2","1.3",2002
"20","Stacey Augmon","SG","33","CHH","77","1319","11.5","0.479","0.009","0.308","5.1","14.3","9.7","12.5","2.3","0.7","12.7","14.8","0.7","1.6","2.3","0.084","-2.3","1.2","-1","0.3",2002
"21","Isaac Austin","C","32","MEM","21","307","7.8","0.405","0.033","0.043","4","21.8","12.9","7","1.5","1.1","10.5","15.5","-0.3","0.3","0","0.003","-5.7","0.3","-5.4","-0.3",2002
"22","William Avery","PG","22","MIN","28","258","5.4","0.361","0.389","0.211","1.8","8.8","5.4","19.9","1.4","0","16.2","20.6","-0.5","0.1","-0.4","-0.067","-4.8","-1.5","-6.3","-0.3",2002
"23","Dalibor Bagaric","C","21","CHI","50","638","8.6","0.443","0.006","0.393","9.8","20.1","14.8","6","1.4","2.8","18.1","18.4","-0.7","0.6","-0.1","-0.011","-5.7","-1.5","-7.2","-0.8",2002
"24","Vin Baker","C","30","SEA","55","1710","14.1","0.517","0.012","0.348","11.8","12.3","12.1","7","0.7","1.6","14.5","23.8","1.3","0.9","2.2","0.061","-1.4","-2.3","-3.7","-0.7",2002
"25","Erick Barkley","PG","23","POR","19","228","9.8","0.401","0.103","0.147","2.5","6.8","4.6","22.9","4","0.3","14.2","16.9","-0.1","0.3","0.2","0.044","-4.9","1.9","-3","-0.1",2002
"26","Dana Barros","PG","34","DET","29","582","10.5","0.473","0.37","0.141","0.2","11.3","5.8","22.5","1.3","0.2","13.9","19.2","0","0.5","0.5","0.04","-2","-0.7","-2.7","-0.1",2002
"27","Brent Barry","SG","30","SEA","81","3040","19.3","0.652","0.49","0.296","2.3","14.6","8.6","21.3","2.6","0.9","15.6","16.2","8.8","3.3","12.1","0.191","3.8","1.6","5.5","5.8",2002
"28","Jon Barry","SG","32","DET","82","1985","17.7","0.645","0.494","0.222","2.5","11.3","6.9","23.2","2.5","0.7","16.2","16.2","5","2.5","7.5","0.18","2.6","1.3","3.9","3",2002
"29","Mengke Bateer","C","26","DEN","27","408","8","0.469","0.091","0.28","8.5","18.8","13.4","8.9","1.3","0.9","17.8","19.8","-0.2","0.3","0.1","0.007","-6.3","-1.1","-7.4","-0.6",2002
"30","Tony Battie","C","25","BOS","74","1819","14.5","0.57","0.005","0.333","10.8","18.4","14.5","3.2","1.7","2.9","10.2","12.5","3.2","3","6.2","0.164","-1.4","0.8","-0.7","0.6",2002
"31","Shane Battier","SF","23","MEM","78","3097","13.9","0.518","0.287","0.294","6.5","8.6","7.5","11.9","2.1","1.8","12.5","18.2","2.7","2.1","4.8","0.074","0.2","0.3","0.5","1.9",2002
"32","Charlie Bell","SG","22","TOT","7","44","-1.8","0.337","0.545","0.182","5.1","7.7","6.4","6.4","0","0","29.6","17.2","-0.2","0","-0.2","-0.172","-8.3","-4","-12.3","-0.1",2002
"33","Raja Bell","SG","25","PHI","74","890","8.6","0.486","0.183","0.2","4","10.1","7.1","13.4","1.3","0.3","15.5","15.9","0.1","1","1.1","0.059","-3.6","0.3","-3.3","-0.3",2002
"34","Jonathan Bender","SF","21","IND","78","1647","10.6","0.538","0.272","0.393","4.5","12","8.4","6.1","0.6","2.1","15.1","17.5","0.8","1.3","2","0.059","-1.5","-0.7","-2.2","-0.1",2002
"35","Travis Best","PG","29","TOT","74","1747","14.3","0.511","0.114","0.224","1.3","8.7","5","31.3","2.7","0.3","14.8","17.5","1.9","1.4","3.4","0.093","-1.1","0.3","-0.8","0.6",2002
"36","Mike Bibby","PG","23","SAC","80","2659","14.9","0.513","0.14","0.196","1.5","7.3","4.5","23","1.6","0.4","11.1","19.7","3.7","2.6","6.3","0.113","0.3","0","0.4","1.6",2002
"37","Chauncey Billups","PG","25","MIN","82","2355","17.6","0.555","0.383","0.284","1.7","9.2","5.5","29.2","1.5","0.5","13","20.4","6.1","1.5","7.6","0.156","3.1","-0.6","2.5","2.7",2002
"38","Mookie Blaylock","PG","34","GSW","35","599","9.2","0.398","0.288","0.055","1.4","8.1","4.7","28.2","2","0.5","19.8","13.1","-0.2","0.1","-0.1","-0.004","-2.1","-0.7","-2.8","-0.1",2002
"39","Corie Blount","PF","33","PHI","72","1426","10.2","0.478","0.004","0.179","12","17.2","14.6","4.9","1.9","1.4","16.1","10.4","0.7","2.4","3.1","0.104","-2.7","0.9","-1.9","0.1",2002
"40","Mark Blount","C","26","BOS","44","415","9.3","0.509","0","0.487","6.7","16","11.2","3.8","2","3.6","20","12.7","0","0.7","0.7","0.081","-5.4","1.3","-4.1","-0.2",2002
"41","Calvin Booth","C","25","SEA","15","279","11.9","0.502","0","0.293","8.6","14.1","11.4","8.6","1.2","3.5","14.7","18.1","0.2","0.3","0.5","0.082","-3.3","0.2","-3","0",2002
"42","Ruben Boumtje-Boumtje","C","23","POR","33","245","6.5","0.453","0","0.781","10","16.5","13.2","2.3","0.7","5","24.6","10.6","-0.1","0.3","0.2","0.03","-6.1","0.5","-5.6","-0.2",2002
"43","Cal Bowdler","PF","24","ATL","52","585","9.4","0.416","0.029","0.27","7.4","14.1","10.7","3","1.6","1.9","5.3","15.9","0","0.5","0.5","0.039","-3.3","-1","-4.3","-0.3",2002
"44","Bruce Bowen","SF","30","SAS","59","1699","8.2","0.468","0.372","0.241","2.9","7.9","5.5","8.1","1.9","1","13","13.9","-0.3","2.2","1.9","0.054","-2.5","1.2","-1.3","0.3",2002
"45","Ryan Bowen","SF","26","DEN","75","1686","11.4","0.524","0.039","0.3","8.6","11.7","10.1","4.8","2.4","1.8","10.6","10.3","1.9","1.2","3.1","0.088","-2","0.9","-1.1","0.4",2002
"46","Ira Bowman","SG","28","PHI","3","29","16.4","0.714","0.143","0","0","3.9","2","6.4","3.7","0","0","11.1","0.1","0","0.1","0.21","1.1","5.5","6.6","0.1",2002
"47","Earl Boykins","PG","25","LAC","68","761","13.9","0.464","0.153","0.222","4.1","4","4","31.5","1.4","0.2","12.7","20.5","0.9","0.2","1","0.065","0.6","-2","-1.3","0.1",2002
"48","Michael Bradley","PF","22","TOR","26","118","9.9","0.526","0.08","0.32","6.6","17.1","11.7","4","0","3.8","17.4","13.4","0","0.1","0.1","0.053","-3.7","-1.1","-4.8","-0.1",2002
"49","Shawn Bradley","C","29","DAL","53","757","14.6","0.562","0.006","0.393","7.9","17.8","12.9","3.8","1.9","6","11.6","12.9","1.3","1","2.3","0.144","-1.8","2.1","0.3","0.4",2002
"50","Elton Brand","PF","22","LAC","80","3020","23.6","0.586","0","0.519","15","19.6","17.3","11","1.4","3.7","12.2","21.1","9.9","3.7","13.6","0.216","3.9","0.4","4.3","4.8",2002
"51","Terrell Brandon","PG","31","MIN","32","962","21.2","0.494","0.063","0.23","2.1","9","5.6","42.8","2.9","0.5","9.7","20.9","2.8","0.9","3.7","0.186","4","1","5","1.7",2002
"52","Jamison Brewer","SG","21","IND","13","43","10","0.4","0.2","0","5.4","15.4","10.5","30.3","2.4","0","37.5","8.4","0","0.1","0","0.052","-3.2","2.2","-1","0",2002
"53","Primož Brezec","C","22","IND","22","160","9.8","0.538","0","0.862","11.6","8.3","9.9","5.8","0","3.1","13","13","0.2","0.1","0.3","0.096","-3","-0.9","-3.9","-0.1",2002
"54","Chucky Brown","SF","33","SAC","18","92","10.1","0.377","0","0.074","11.8","26.2","19.2","9.1","1.1","2.9","15.2","15.6","-0.1","0.2","0.1","0.052","-3.6","0.8","-2.8","0",2002
"55","Damone Brown","SF","22","PHI","17","67","1.6","0.469","0.048","0.381","3.4","3.4","3.4","5","0.8","1.1","26.8","22.9","-0.2","0.1","-0.1","-0.096","-8.5","-2.4","-10.9","-0.1",2002
"56","Dee Brown","PG","33","ORL","7","65","-3.2","0.175","0.6","0","0","15.6","7.7","4.2","2.4","1.1","16.7","16.5","-0.4","0.1","-0.3","-0.214","-10.7","-2.5","-13.2","-0.2",2002
"57","Ernest Brown","C","22","MIA","3","21","-9.7","0.193","0","0.667","5.6","27.6","16.7","0","0","3.7","27.9","24.5","-0.2","0","-0.2","-0.349","-16.5","-1.7","-18.2","-0.1",2002
"58","Kedrick Brown","SF","20","BOS","29","245","11.9","0.4","0.386","0.286","4.8","17.9","11.2","9.8","3.8","2.2","8.2","16","-0.1","0.5","0.4","0.075","-2.3","3.1","0.8","0.2",2002
"59","Kwame Brown","PF","19","WAS","57","817","11.2","0.45","0.004","0.407","8.9","19.4","14.1","8.4","1.1","2.4","13","18.6","0","0.8","0.8","0.048","-3.1","-0.9","-4","-0.4",2002
"60","P.J. Brown","C","32","CHH","80","2563","15.1","0.545","0","0.374","12.2","22.8","17.5","6.6","1.2","2.2","12.2","12.4","4.6","3.6","8.2","0.154","0.1","0.2","0.3","1.5",2002
"61","Randy Brown","PG","33","BOS","1","6","8.6","0","0","0","0","0","0","46.4","0","13","0","7.6","0","0","0","0.025","-1","5.2","4.2","0",2002
"62","Tierre Brown","SG","22","HOU","40","403","12.4","0.483","0.104","0.243","3.4","8.6","6","29.5","2.6","0.5","23.9","19.3","-0.1","0.2","0.1","0.006","-2.3","-1","-3.3","-0.1",2002
"63","Rick Brunson","PG","29","POR","59","520","12.2","0.477","0.097","0.363","5.1","10.3","7.7","32.7","2.6","0.3","26.4","15.6","0.2","0.5","0.7","0.066","-1.6","0.5","-1.1","0.1",2002
"64","Kobe Bryant*","SG","23","LAL","80","3063","23.2","0.544","0.083","0.369","4.1","11.7","7.9","25.9","2","0.8","10.7","30.4","8.9","3.8","12.7","0.199","4.3","0.3","4.6","5.2",2002
"65","Mark Bryant","PF","36","SAS","30","206","11.5","0.478","0","0.145","14.4","10.3","12.3","7.9","1.8","0.7","9.3","14.6","0.3","0.3","0.6","0.133","-2.9","0.2","-2.7","0",2002
"66","Greg Buckner","SG","25","DAL","44","885","13.3","0.566","0.081","0.293","8.6","13.1","10.9","7.9","1.8","1.5","10.8","12.8","1.7","0.6","2.3","0.126","-0.4","0.6","0.2","0.5",2002
"67","Jud Buechler","SF","33","TOT","66","684","7.8","0.463","0.508","0.034","4.7","14.3","9.5","6.5","1.6","0.8","11.1","8.8","0.2","0.6","0.8","0.059","-2.4","0.2","-2.2","0",2002
"68","Rodney Buford","SG","24","MEM","63","1769","10.1","0.47","0.118","0.135","3.3","13.9","8.6","7","1.3","0.5","9.1","17.8","-0.2","1","0.8","0.022","-3","-1.1","-4.2","-1",2002
"69","Matt Bullard","PF","34","CHH","31","350","6.8","0.436","0.496","0.104","3.3","12","7.7","7.4","0.3","0.4","9.1","17.3","-0.1","0.2","0.1","0.016","-2.8","-1.9","-4.7","-0.2",2002
"70","Mitchell Butler","SG","31","POR","11","90","9.4","0.513","0.13","0.522","7.7","10.6","9.1","8.6","0","0.8","15","16.9","0.1","0","0.1","0.057","-2.3","-2.5","-4.7","-0.1",2002
"71","Jason Caffey","PF","28","MIL","23","283","11.2","0.544","0.014","0.597","10.3","10.1","10.2","6.7","0.8","1.3","17.3","18.2","0.2","0.1","0.3","0.056","-3.2","-2.2","-5.5","-0.2",2002
"72","Marcus Camby","C","27","NYK","29","1007","15.1","0.483","0.003","0.341","10.2","26.8","18.5","5.6","1.8","3.7","11.2","17.4","0.5","1.7","2.1","0.102","-1","1.3","0.4","0.6",2002
"73","Elden Campbell","PF","33","CHH","77","2156","19.5","0.558","0.003","0.484","7","21","14","8.5","1.5","4.6","12.5","23.3","4","3.5","7.6","0.168","0.5","1.5","1.9","2.2",2002
"74","Brian Cardinal","PF","24","DET","8","43","15.9","0.612","0.538","0.154","5.5","10.9","8.2","8","1.2","0","0","15.2","0.1","0","0.2","0.201","2.4","-0.5","2","0",2002
"75","Anthony Carter","PG","26","MIA","46","1050","8.9","0.359","0.073","0.138","2.1","10.8","6.5","33","2.6","0.2","20.7","15.8","-1.4","1.6","0.2","0.008","-4.3","1.2","-3.1","-0.3",2002
"76","Vince Carter","SG","25","TOR","60","2385","20.5","0.515","0.239","0.235","6.4","8.7","7.5","19.9","2.1","1.3","9.6","30.5","4.6","2.4","7","0.14","4.7","-0.3","4.4","3.9",2002
"77","Sam Cassell","PG","32","MIL","74","2605","21.3","0.545","0.17","0.274","2.5","10.9","6.9","34.3","1.8","0.3","11.7","27.3","7.2","1.4","8.6","0.158","3.5","-1.1","2.4","2.9",2002
"78","Kelvin Cato","C","27","HOU","75","1917","15","0.599","0.003","0.595","10.4","21.1","15.7","2.5","1.1","3.4","11.4","11.2","3.6","1.7","5.3","0.133","-1","0.2","-0.7","0.6",2002
"79","Tyson Chandler","C","19","CHI","71","1389","13","0.543","0","0.73","9.3","19.8","14.4","6.5","1.1","5","19.8","16.6","0.4","1.4","1.8","0.062","-3.3","-0.2","-3.5","-0.5",2002
"80","Calbert Cheaney","SG","30","DEN","68","1631","10.3","0.499","0.009","0.144","3.8","13.4","8.4","11.3","1.1","1","12.4","15.5","0.6","0.6","1.2","0.037","-2.8","-0.8","-3.5","-0.6",2002
"81","Chris Childs","PG","34","TOR","69","1576","8.8","0.435","0.405","0.24","1.3","10.2","5.6","32.9","1.9","0.2","27.3","13","-0.4","1.5","1.1","0.033","-3.9","-0.3","-4.2","-0.9",2002
"82","Doug Christie","SG","31","SAC","81","2798","15.2","0.578","0.348","0.329","2.9","11.2","7.1","17.2","2.9","0.6","16.3","15.6","4.4","4.2","8.6","0.148","0.3","2.2","2.4","3.1",2002
"83","Keon Clark","C","26","TOR","81","2185","16.7","0.522","0.006","0.297","9.3","22.9","15.8","7.1","1.4","4.2","13.8","21.2","1.7","3.6","5.3","0.116","-1.3","0.6","-0.7","0.7",2002
"84","Speedy Claxton","PG","23","PHI","67","1528","12.6","0.469","0.073","0.301","3.5","8.4","5.9","21.9","3.4","0.3","15.7","18.2","0.4","2.4","2.8","0.087","-2.5","2.1","-0.4","0.6",2002
"85","Mateen Cleaves","PG","24","SAC","32","153","8.8","0.486","0.118","0.132","0.7","4.8","2.8","25.9","2.3","0","27.3","28.1","-0.4","0.2","-0.3","-0.082","-4.9","-2.3","-7.2","-0.2",2002
"86","Derrick Coleman","PF","34","PHI","58","2080","16.2","0.524","0.113","0.309","9.2","18.5","13.9","8.5","1.1","1.9","12.5","21","2.7","3.2","5.9","0.135","0.8","0.1","0.9","1.5",2002
"87","Bimbo Coles","PG","33","CLE","47","693","8.8","0.459","0.137","0.253","2.1","7.2","4.7","23.3","1","0.4","16","12.8","0.4","0","0.4","0.027","-3","-1.6","-4.5","-0.4",2002
"88","Jason Collier","C","24","HOU","25","365","11.1","0.486","0.011","0.337","9.6","16.2","12.8","4.1","0.9","0.7","10.6","15.5","0.3","0.1","0.4","0.057","-3.1","-2.1","-5.2","-0.3",2002
"89","Jarron Collins","C","23","UTA","70","1440","11.5","0.532","0.003","0.528","11.5","13.3","12.4","6.6","1.1","1.2","11.7","15","2.3","1","3.3","0.111","-2.1","-1.2","-3.3","-0.5",2002
"90","Jason Collins","C","23","NJN","77","1407","10.7","0.5","0.007","0.59","10.5","13.6","12","8.4","1.1","2.4","17.1","13.5","1","2","3","0.104","-2.7","0.6","-2.1","0",2002
"91","Chris Crawford","PF","26","ATL","7","131","11.5","0.514","0.022","0.333","7.8","14","10.9","6.7","0.8","2.8","16.2","21.3","0","0.1","0.1","0.035","-3.2","-0.3","-3.6","-0.1",2002
"92","Jamal Crawford","PG","21","CHI","23","481","15.3","0.555","0.31","0.07","1.2","7.2","4.1","21.8","2","0.8","14.2","21.5","0.4","0.2","0.6","0.055","1.7","-1.9","-0.2","0.2",2002
"93","Joe Crispin","PG","22","TOT","21","156","17.1","0.536","0.574","0.191","1.4","6.6","4","27.4","1.7","0","11.9","24","0.3","0.1","0.4","0.136","3.8","-0.2","3.6","0.2",2002
"94","Austin Croshere","PF","26","IND","76","1286","14.3","0.518","0.324","0.254","6.7","18.8","12.9","10.1","1.1","1.6","11.9","19.9","1.2","1.4","2.6","0.098","0.4","-0.4","0.1","0.7",2002
"95","John Crotty","PG","32","UTA","41","802","14.5","0.599","0.332","0.317","2.4","8.9","5.6","29.2","1.3","0.1","17.7","16.2","1.8","0.4","2.2","0.129","1.1","-0.8","0.3","0.5",2002
"96","Vonteego Cummings","PG","25","PHI","58","501","11.8","0.477","0.246","0.171","3.2","8.5","5.9","21.6","1.9","0.8","15.2","21.7","0","0.6","0.6","0.06","-1.8","0.2","-1.6","0.1",2002
"97","Dell Curry","SG","37","TOR","56","886","12","0.495","0.378","0.107","2.9","7.8","5.2","11.9","1.3","0.5","10.1","20.8","0.6","0.6","1.2","0.063","0","-1","-1","0.2",2002
"98","Eddy Curry","C","19","CHI","72","1150","14.4","0.54","0","0.424","11","16.8","13.8","4","0.7","3.4","13.4","20.7","1","0.8","1.8","0.075","-2.4","-1.9","-4.4","-0.7",2002
"99","Michael Curry","SG","33","DET","82","1912","6.2","0.521","0.094","0.33","0.9","9.4","5.2","10.1","1.3","0.4","16","9.3","0.7","1.6","2.3","0.057","-4.6","0.6","-4","-1",2002
"100","Samuel Dalembert","C","20","PHI","34","177","13.2","0.44","0","0.36","16.2","27.3","21.8","4.8","1.8","5.6","19.5","18.6","-0.2","0.4","0.3","0.072","-4.4","0.8","-3.6","-0.1",2002
"101","Erick Dampier","C","26","GSW","73","1740","11.3","0.484","0","0.44","10","13.9","11.9","7.8","0.5","6.5","21.4","17.6","-0.8","1.1","0.3","0.009","-3.9","0.4","-3.5","-0.7",2002
"102","Antonio Daniels","SG","26","SAS","82","2175","13.4","0.534","0.32","0.343","1.3","7.8","4.7","17.2","1.2","0.4","9","16.6","3.7","2.3","5.9","0.131","0.2","0.2","0.4","1.3",2002
"103","Antonio Davis","PF","33","TOR","77","2978","14.8","0.497","0.001","0.372","9.5","19.4","14.3","8.7","1","2.1","12.4","19.6","3","3.6","6.5","0.105","-0.5","-0.4","-0.9","0.8",2002
"104","Baron Davis","PG","22","CHH","82","3318","18.2","0.498","0.356","0.252","3.2","8.8","6","37.3","2.8","1","14.2","23.9","4.4","3.8","8.2","0.118","3.3","0.4","3.8","4.8",2002
"105","Dale Davis","C","32","POR","78","2447","16.6","0.551","0","0.366","12.4","20.7","16.5","6.2","1.4","2.6","8.4","13.7","5.4","3.1","8.5","0.168","1","0.1","1.1","1.9",2002
"106","Emanual Davis","PG","33","ATL","28","774","6.5","0.449","0.429","0.091","2.8","8.2","5.5","13.7","1.8","0.5","20.2","15.1","-0.7","0.4","-0.3","-0.019","-3.7","-0.8","-4.5","-0.5",2002
"107","Hubert Davis","SG","31","WAS","51","1231","10.7","0.544","0.387","0.064","0.7","6.7","3.6","13.9","1.2","0.2","11.6","14.2","1.3","0.4","1.7","0.065","-0.3","-0.5","-0.8","0.4",2002
"108","Ricky Davis","SF","22","CLE","82","1954","15.9","0.539","0.045","0.318","3.8","10.7","7.3","16.6","1.9","0.9","14.3","24.4","1.9","0.8","2.8","0.068","0.1","-1.1","-1","0.5",2002
"109","Andrew DeClercq","C","28","ORL","61","633","10.1","0.474","0","0.336","13","15.8","14.4","5.2","1.9","2.7","16.6","14.5","0.2","0.8","1","0.073","-4.8","0","-4.8","-0.5",2002
"110","Vinny Del Negro","PG","35","PHO","2","6","7.1","0.25","0","0","0","0","0","54.3","0","0","0","29.9","0","0","0","-0.141","-5.6","-7.5","-13.2","0",2002
"111","Tony Delk","SG","28","TOT","63","1447","13.8","0.473","0.364","0.165","4.4","11.4","7.8","15.2","1.9","0.5","8.6","21.5","1","1.5","2.5","0.084","0.1","-0.2","0","0.7",2002
"112","Derrick Dial","SG","26","TOT","32","299","11","0.387","0.092","0.2","5.2","16","10.6","18.6","1.8","1","10.9","22.1","-0.3","0.4","0.1","0.02","-2.5","0.6","-2","0",2002
"113","Michael Dickerson","SG","26","MEM","4","124","6.4","0.425","0.438","0.125","2.7","8.1","5.4","12.1","1.3","0.6","13.6","21.5","-0.2","0","-0.1","-0.05","-3.9","-0.9","-4.8","-0.1",2002
"114","DeSagana Diop","C","20","CLE","18","109","3.2","0.401","0","0.172","5.4","12.8","9.2","7.3","0.5","6.7","27.8","18.2","-0.4","0.1","-0.3","-0.124","-9.4","-0.2","-9.5","-0.2",2002
"115","Vlade Divac*","C","33","SAC","80","2420","17","0.513","0.018","0.475","9.2","20.2","14.8","17.9","1.6","2.6","15.4","18.4","3.1","4.2","7.3","0.145","0.7","2.1","2.8","2.9",2002
"116","Michael Doleac","C","24","CLE","42","705","8.8","0.468","0","0.246","7.9","20","14","5.6","1.1","1.1","15.1","15.9","-0.1","0.4","0.3","0.022","-4.4","-1.3","-5.6","-0.6",2002
"117","Keyon Dooling","PG","21","LAC","14","155","7.4","0.466","0.246","0.211","0","2.2","1.1","12.7","1.4","1.3","13.8","21.1","-0.1","0","0","-0.01","-4","-1","-5","-0.1",2002
"118","Bryce Drew","PG","27","CHH","61","774","12.4","0.539","0.401","0.159","2.1","8.5","5.3","20.7","2.2","0.2","14.5","13.4","1","0.7","1.7","0.105","-0.7","0.7","0","0.4",2002
"119","Predrag Drobnjak","C","26","SEA","64","1174","12.7","0.49","0.005","0.176","7.7","14.2","11","6.9","0.9","2","10.3","19.7","0.8","0.8","1.6","0.065","-2","-1.5","-3.4","-0.4",2002
"120","Chris Dudley","C","36","POR","43","327","7.1","0.424","0.04","0.3","9.6","19.3","14.4","5.7","0.5","3.3","19.8","9.9","-0.1","0.4","0.3","0.042","-4.9","-0.1","-5","-0.2",2002
"121","Tim Duncan*","PF","25","SAS","82","3329","27","0.576","0.007","0.466","9.6","25.9","18","18.3","1","4.3","12.7","29","10.7","7.1","17.8","0.257","5.4","2.2","7.6","8",2002
"122","Howard Eisley","PG","29","NYK","39","609","8.5","0.435","0.331","0.28","1.7","7.6","4.7","26.7","2.1","0.4","21.2","19.1","-0.7","0.4","-0.3","-0.021","-3.5","-0.6","-4.2","-0.3",2002
"123","Obinna Ekezie","PF","26","LAC","29","152","11","0.477","0","1.026","9","16.2","12.7","3","0.7","2.7","15","19.8","0","0.1","0.2","0.048","-3.9","-1.2","-5.1","-0.1",2002
"124","LaPhonso Ellis","SF","31","MIA","66","1684","9.1","0.48","0.274","0.186","7.5","12.4","10","5.6","1","1.7","13","15.9","0","2.2","2.2","0.063","-2.8","0.4","-2.4","-0.2",2002
"125","Evan Eschmeyer","C","26","DAL","31","299","9.9","0.48","0","0.66","13.2","23.1","18.2","4.1","1.7","2.2","19.9","12.2","0.2","0.4","0.5","0.083","-4.3","0.2","-4.1","-0.2",2002
"126","Maurice Evans","SG","23","MIN","10","45","11.5","0.506","0.158","0.211","7.8","2.5","5.1","14.8","0","0","8.8","22.9","0.1","0","0.1","0.079","-2.2","-2.5","-4.7","0",2002
"127","Patrick Ewing*","C","39","ORL","65","901","14.4","0.497","0.003","0.402","7.4","25.3","16.3","6.3","1.3","3.5","14.2","22.7","0","1.3","1.4","0.073","-3.2","0","-3.2","-0.3",2002
"128","Danny Ferry","SF","35","SAS","50","799","11.2","0.594","0.559","0.203","2.2","10.4","6.5","9.4","1.1","0.8","10.2","12.5","1.4","0.9","2.3","0.14","-0.2","0.6","0.4","0.5",2002
"129","Michael Finley","SF","28","DAL","69","2754","17.6","0.532","0.182","0.204","3.7","10.7","7.3","14","1.2","0.6","8","23.9","5.3","1","6.3","0.11","2.3","-1.2","1.1","2.1",2002
