"","Player","Pos","Age","Tm","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Yr"
"20","Charles Bradley","SG","24","SEA","8","39","0.5","0.546","0","1","0","8.7","4.4","16.1","0","1.4","44.2","19.3","-0.1","0","-0.1","-0.152","-5.2","-0.5","-5.6","-0.1",1984
"21","Mike Bratz","PG","28","GSW","82","1428","12.9","0.483","0.098","0.263","2.9","8.4","5.5","23.9","2.7","0.2","15.8","18.8","0.6","1.3","1.9","0.063","-1.5","0.3","-1.2","0.3",1984
"22","Randy Breuer","C","23","MIL","57","472","9.2","0.426","0","0.26","12","14.1","13.1","5","1.2","4.7","15.1","20.8","-0.5","0.8","0.3","0.029","-6.1","0.5","-5.6","-0.4",1984
"23","Ron Brewer","SG","28","TOT","53","992","9.6","0.477","0.035","0.166","2.4","4.4","3.4","6.5","1.1","1.1","8.5","18.5","0.1","0.2","0.3","0.016","-2.4","-1.5","-3.8","-0.5",1984
"24","Junior Bridgeman","SF","30","MIL","81","2431","14.3","0.508","0.028","0.222","3.9","11.3","7.8","16.7","1.1","0.3","11","23.4","2.1","3","5.1","0.1","-0.2","-0.6","-0.8","0.7",1984
"25","Michael Brooks","SF","25","SDC","47","1405","14","0.518","0.011","0.339","11.5","16.1","13.8","8.1","1.7","0.5","13.2","16.7","1.6","0.8","2.4","0.081","0.4","-0.7","-0.3","0.6",1984
"26","Fred Brown","SG","35","SEA","71","1129","17.1","0.553","0.067","0.17","1.4","4.8","3.1","26.6","2.1","0.1","11.4","22.6","1.8","0.8","2.6","0.111","1.1","-0.4","0.7","0.8",1984
"27","Rickey Brown","C","25","ATL","68","785","9","0.514","0","0.323","9.6","16.8","13.2","5.3","1.2","1.7","18.8","15.5","0","0.9","0.9","0.056","-4.4","0","-4.4","-0.5",1984
"28","Wallace Bryant","C","24","CHI","29","317","9.6","0.4","0","0.248","13.2","15.8","14.5","6.2","1.4","2","9.8","21.4","-0.4","0.4","0","-0.001","-4.1","-1.2","-5.4","-0.3",1984
"29","Quinn Buckner","PG","29","BOS","79","1249","9.4","0.456","0.019","0.229","3.9","8.4","6.2","21.5","3.2","0.1","22","15","-0.6","1.9","1.3","0.052","-3.7","1.9","-1.8","0.1",1984
"30","Don Buse","PG","33","KCK","76","1327","13.4","0.492","0.168","0.227","2.4","7.6","5","29.4","3","0","18.3","14.4","0.8","1.4","2.2","0.08","0","1","1","1",1984
"31","Kenny Carr","PF","28","POR","82","2455","17.3","0.592","0.005","0.398","9.8","21.5","15.5","9.1","1.3","0.8","15.7","21.1","4.1","2.6","6.7","0.131","1.1","-0.7","0.3","1.5",1984
"32","M.L. Carr","SF","33","BOS","60","585","7.8","0.481","0.088","0.281","5.2","9.2","7.3","10.7","1.4","0.4","19.3","16.7","-0.2","0.6","0.4","0.034","-3.3","-0.3","-3.6","-0.2",1984
"33","Joe Barry Carroll","C","25","GSW","80","2962","16.8","0.519","0.001","0.312","8.1","15.9","11.7","10.1","1.6","2.7","14.5","24.3","1.6","3.1","4.7","0.077","0.3","-0.1","0.2","1.6",1984
"34","Butch Carter","SG","25","IND","73","2045","13.5","0.52","0.053","0.206","3.8","4.5","4.1","15","2.9","0.4","13","21.8","0.4","2.2","2.6","0.061","-1.5","0.3","-1.2","0.4",1984
"35","Howard Carter","SG","22","DEN","55","688","12","0.499","0.06","0.193","5.7","7.5","6.6","13.2","1.2","0.3","10.9","21.1","0.3","0.1","0.4","0.028","-1.6","-2.3","-3.9","-0.3",1984
"36","Bill Cartwright","C","26","NYK","77","2487","18.5","0.637","0.001","0.621","9.6","22.1","15.9","6.4","0.9","2.4","16.3","20.6","5.6","4.2","9.8","0.189","1.5","0.5","2","2.5",1984
"37","Harvey Catchings","PF","32","MIL","69","1156","6.7","0.42","0.007","0.275","9.1","17.2","13.3","4.6","1.1","4.1","24.9","8.4","-0.7","2.1","1.3","0.056","-4.1","1.9","-2.1","0",1984
"38","Tom Chambers","PF","24","SEA","82","2570","16.6","0.563","0.011","0.423","9.7","13.8","11.8","7.9","0.9","1.1","12.7","24.4","4","2.1","6.1","0.115","0","-1.4","-1.3","0.4",1984
"39","Maurice Cheeks*","PG","27","PHI","75","2494","16.4","0.591","0.028","0.33","2.1","7.1","4.7","27.7","3.3","0.5","18.5","16.3","3.9","3.4","7.3","0.141","0.7","1.6","2.3","2.7",1984
"40","Carlos Clark","SG","23","BOS","31","127","12.1","0.451","0.038","0.346","6.5","8.6","7.6","17.7","3","0.4","16.7","23.3","-0.1","0.2","0.1","0.048","-3.2","0.3","-2.9","0",1984
"41","Don Collins","SG","25","GSW","61","957","12.4","0.516","0.013","0.23","6.6","8.2","7.3","10.1","2.1","0.8","15.8","20.6","0.2","0.7","0.9","0.047","-1.7","-0.4","-2.1","0",1984
"42","Leroy Combs","SF","23","IND","48","446","13.5","0.537","0.018","0.558","4.7","9.1","6.9","12.4","2.4","2.3","18.5","23","-0.2","0.6","0.4","0.041","-1.3","0.5","-0.8","0.1",1984
"43","Lester Conner","SG","24","GSW","82","2573","15.1","0.537","0.008","0.355","5.2","7.9","6.5","20.9","2.9","0.3","14.5","14.9","3.6","2.3","5.9","0.11","0.4","1.2","1.6","2.3",1984
"44","Darwin Cook","PG","25","NJN","82","1870","14.5","0.481","0.067","0.183","3.1","6.5","4.8","25.4","4.1","1.1","16.1","18.8","0.6","3","3.6","0.092","-0.4","2.5","2.1","1.9",1984
"45","Jeff Cook","C","27","CLE","81","1950","11.2","0.53","0.005","0.336","9.8","18.7","14.1","8.4","1.7","1.4","17","11.4","1.4","2.2","3.7","0.09","-1.9","1","-0.9","0.6",1984
"46","Michael Cooper","SG","27","LAL","82","2387","14.1","0.586","0.22","0.337","2.7","9.2","6.2","23.5","2.2","1.5","19","13.1","3.9","2.6","6.5","0.13","0.8","1.7","2.5","2.7",1984
"47","Wayne Cooper","C","27","POR","81","1662","15.8","0.519","0.011","0.347","12.2","22","17","6.2","0.7","3.8","12.6","21.2","2","2","4.1","0.118","-1","-0.6","-1.6","0.2",1984
"48","Dave Corzine","C","27","CHI","82","2674","13.5","0.531","0.011","0.334","7.2","17.7","12.4","11.1","1","2.6","15.6","17.3","1.6","3.1","4.7","0.084","-0.6","0.7","0.1","1.4",1984
"49","Charlie Criss","PG","35","TOT","15","215","10.8","0.449","0.115","0.308","2.7","7.9","5.3","23.8","1.9","0","14.5","13.7","0.1","0.2","0.3","0.068","-2.2","0.2","-2.1","0.1",1984
"50","Geoff Crompton","C","28","CLE","7","23","0.9","0.235","0","0.75","28.6","15.4","22.2","5.4","2.1","2.6","27.3","26.5","-0.2","0","-0.1","-0.254","-5.3","-0.7","-6","-0.1",1984
"51","Russell Cross","C","22","GSW","45","354","15.3","0.546","0","0.813","10","15.6","12.6","8.8","1.6","1.1","11.1","18.8","0.5","0.3","0.8","0.106","-0.6","-0.2","-0.8","0.1",1984
"52","Pat Cummings","PF","27","DAL","80","2492","13.8","0.523","0.002","0.208","7","23.6","15.3","8.7","1.2","0.5","12.8","19.2","1.6","2.7","4.2","0.081","-1.4","-0.6","-2","0",1984
"53","Terry Cummings","PF","22","SDC","81","2907","19.8","0.538","0.002","0.354","12.6","17.6","15.1","7.2","1.5","1.1","11.2","26.6","5.7","1.8","7.5","0.123","2","-1.6","0.4","1.8",1984
"54","Earl Cureton","C","26","DET","73","907","8.6","0.475","0.006","0.333","9.7","24.5","16.8","4.6","1.2","1.9","21.3","10.9","-0.2","1.2","1","0.051","-3.4","0.4","-3.1","-0.2",1984
"55","Quintin Dailey","SG","23","CHI","82","2449","15.8","0.531","0.026","0.322","2.8","8.3","5.5","17.6","2.1","0.3","13.6","27.4","1.5","2.2","3.7","0.072","-0.2","-0.5","-0.6","0.8",1984
"56","Adrian Dantley*","SF","28","UTA","79","2984","24.6","0.652","0.003","0.658","6.7","9","7.9","16.2","0.9","0.1","12.4","28.2","13","1.6","14.6","0.235","5.8","-1.5","4.2","4.7",1984
"57","Brad Davis","PG","28","DAL","81","2665","14.4","0.593","0.058","0.366","1.8","6.3","4.1","27.1","1.7","0.3","18","14.4","4.8","1.5","6.2","0.112","0.3","-0.5","-0.2","1.2",1984
"58","Charles Davis","SF","25","WSB","46","467","13.4","0.491","0.041","0.179","8.5","17.2","12.9","10.4","1.5","1.2","13.3","24.8","-0.2","0.6","0.3","0.034","-2","-0.5","-2.5","-0.1",1984
"59","Johnny Davis","PG","28","ATL","75","2079","14.3","0.507","0.01","0.32","2.9","4.8","3.8","24.4","1.5","0.2","12.8","21.7","1.9","1.4","3.3","0.075","0.4","-1.3","-0.9","0.6",1984
"60","Walter Davis","SG","29","PHO","78","2546","18.5","0.559","0.068","0.212","1.7","7.6","4.6","25","2","0.3","13.3","25.9","4.2","2","6.2","0.118","1.9","-0.8","1","1.9",1984
"61","Darryl Dawkins","C","27","NJN","81","2417","17.6","0.641","0.006","0.543","7.4","18.4","12.8","7.2","1.2","3.3","17.9","21.2","4.3","3.6","7.9","0.156","0.2","1","1.3","2",1984
"62","Darren Daye","SF","23","WSB","75","1174","12.3","0.488","0.015","0.326","9","9.7","9.3","21.8","1.6","0.6","17.1","20.5","0.2","1.1","1.3","0.053","-1.1","0","-1.2","0.2",1984
"63","Kenny Dennard","PF","25","DEN","43","413","7.6","0.411","0.101","0.242","9.2","16.7","12.8","12","2.4","1","20.9","12.6","-0.3","0.3","0.1","0.007","-4.1","0.5","-3.7","-0.2",1984
"64","James Donaldson","C","26","SDC","82","2525","15.3","0.648","0","0.541","7.4","21.6","14.6","4.6","0.8","3","18.6","14.5","3.9","1.9","5.8","0.11","0.5","0.3","0.8","1.8",1984
"65","John Drew","SF","29","UTA","81","1797","20.5","0.552","0.021","0.485","9","10.6","9.9","12","2.2","0.1","12.9","32.9","2.8","1.7","4.5","0.121","1.3","-1.6","-0.3","0.8",1984
"66","Larry Drew","PG","25","KCK","73","2363","16.5","0.513","0.01","0.305","1.6","5.6","3.5","34.3","2.4","0.2","14.3","23.1","2.6","2","4.6","0.093","1.3","-0.5","0.8","1.7",1984
"67","Clyde Drexler*","SG","21","POR","82","1408","14.5","0.496","0.007","0.302","9.2","10.6","9.9","14.7","3.6","1.2","16.3","21.6","0.5","1.9","2.4","0.083","-0.9","1.3","0.4","0.8",1984
"68","Mike Dunleavy","PG","29","MIL","17","404","16.4","0.66","0.354","0.315","1.8","6","3.9","28","1.5","0.1","19.9","18.9","1","0.4","1.4","0.167","2.2","-0.3","1.9","0.4",1984
"69","T.R. Dunn","SG","28","DEN","80","2705","10.2","0.523","0.003","0.392","7.4","15.1","11.1","9.1","2.8","0.6","18.3","7.4","2","2.1","4.1","0.073","-0.8","1.2","0.4","1.6",1984
"70","Mark Eaton","C","27","UTA","82","2139","12.3","0.49","0.002","0.296","7.7","20.8","14.6","6.4","0.5","8.5","17.2","10.6","0.2","3.5","3.7","0.084","-2.7","3.7","1","1.6",1984
"71","Jerry Eaves","PG","24","UTA","80","1034","10.6","0.507","0.02","0.451","3.1","5.4","4.3","24.7","1.5","0.2","20.9","17.1","0.1","0.6","0.7","0.032","-2","-1.4","-3.4","-0.4",1984
"72","Keith Edmonson","SG","23","TOT","55","622","15.5","0.545","0","0.393","8","7.1","7.5","7.5","1.9","0.6","13.9","27.1","0.5","0.2","0.7","0.058","-0.9","-1.7","-2.6","-0.1",1984
"73","Franklin Edwards","PG","24","PHI","60","654","7.9","0.417","0.005","0.217","2.1","7.9","5.1","19.1","2.3","0.4","16","18.2","-0.6","0.8","0.1","0.009","-4.7","0.2","-4.5","-0.4",1984
"74","James Edwards","C","28","PHO","72","1897","16.2","0.57","0.001","0.311","6.6","14.9","10.7","13.9","0.6","0.9","13.1","23.1","3","1.4","4.4","0.112","0.5","-1.1","-0.5","0.7",1984
"75","Craig Ehlo","SG","22","HOU","7","63","8.2","0.419","0","0.037","6.9","8.5","7.7","12.4","2.2","0","9.9","19","0","0.1","0","0.018","-4.2","0","-4.2","-0.1",1984
"76","Dale Ellis","SF","23","DAL","67","1059","15.1","0.503","0.059","0.245","11.6","15.8","13.7","7.6","1.9","0.5","12.5","24.6","0.5","1","1.5","0.066","-0.8","-1.6","-2.4","-0.1",1984
"77","Len Elmore","PF","31","NYK","65","832","6.1","0.446","0","0.242","9.1","15","12.1","4.6","1.7","2.2","20.9","11","-0.5","1.4","0.9","0.053","-4.5","1.5","-3","-0.2",1984
"78","Chris Engler","C","24","GSW","46","360","5.3","0.43","0","0.277","7.6","22.8","14.7","3.8","1.2","0.5","20.5","12.7","-0.4","0.4","0","0","-5.8","-0.5","-6.4","-0.4",1984
"79","Alex English*","SF","30","DEN","82","2870","22.2","0.57","0.004","0.249","7.7","9.3","8.5","20.9","1.3","1.7","10.5","27.9","7.2","1","8.2","0.136","4.7","-1.4","3.4","3.9",1984
"80","Julius Erving*","SF","33","PHI","77","2683","22.9","0.562","0.016","0.365","8.3","14.1","11.2","19.3","2.5","3","13","27.2","5.6","4.5","10.1","0.18","4.3","1.6","5.9","5.3",1984
"81","Mike Evans","PG","28","DEN","78","1687","10.4","0.506","0.158","0.232","1.4","7.4","4.3","20.1","1.6","0.1","15.8","16.5","0.5","0.4","0.9","0.024","-2.1","-1.5","-3.6","-0.7",1984
"82","Eric Fernsten","PF","30","NYK","32","402","9.6","0.62","0","0.654","8.8","17.2","13","3.5","1.9","1.2","22.1","8.9","0.3","0.7","1","0.118","-1.5","1.6","0.1","0.2",1984
"83","Sleepy Floyd","PG","23","GSW","77","2555","14.6","0.531","0.043","0.369","3.5","8.4","5.8","15.1","1.9","0.7","13.9","21.5","2.7","1.8","4.4","0.084","-0.1","-0.4","-0.5","1",1984
"84","Phil Ford","PG","27","HOU","81","2020","10.4","0.548","0.032","0.249","1.5","5.8","3.7","24.5","1.3","0.2","20.6","12.8","1.7","1.1","2.9","0.068","-2.1","-0.5","-2.6","-0.3",1984
"85","Rod Foster","PG","23","PHO","80","1424","11.9","0.512","0.145","0.267","3.2","6.7","4.9","16.2","1.8","0.4","14.3","21.8","0.6","1","1.6","0.054","-2.1","-0.9","-2.9","-0.3",1984
"86","World B. Free","SG","30","CLE","75","2375","18.8","0.512","0.049","0.358","4.1","6.3","5.2","16.3","2","0.2","8.6","31.3","3.7","1.6","5.3","0.107","2.3","-0.9","1.4","2",1984
"87","Bill Garnett","PF","23","DAL","80","1529","12.3","0.546","0.007","0.589","9.3","15.8","12.6","10.3","1.4","2.4","15.3","12.1","1.9","1.5","3.5","0.109","-1.1","1.2","0.1","0.8",1984
"88","Calvin Garrett","SF","27","LAL","41","478","10.2","0.556","0.039","0.257","6.1","10.4","8.4","8","1.2","0.2","16.7","17.1","0.3","0.4","0.6","0.064","-2.3","-1.1","-3.4","-0.2",1984
"89","John Garris","PF","24","CLE","33","267","18.5","0.56","0","0.333","14.4","18.5","16.4","5.7","1.5","1.3","8.6","20","0.6","0.3","0.9","0.166","0.5","-0.6","-0.1","0.2",1984
"90","George Gervin*","SG","31","SAS","76","2584","19.3","0.551","0.015","0.325","4.4","8.4","6.4","12.5","1.4","0.9","11.2","30.1","4.6","0.9","5.5","0.102","1.9","-1.8","0.1","1.3",1984
"91","Mike Gibson","PF","23","WSB","32","229","8.6","0.424","0","0.309","14.8","18.8","16.8","5.3","1.1","1.8","18.3","14.3","-0.1","0.3","0.1","0.031","-3.7","-0.5","-4.2","-0.1",1984
"92","Artis Gilmore*","C","34","SAS","64","2034","18.8","0.675","0.005","0.701","11.4","23.1","17.3","4.3","0.8","3.4","17","16.7","4.8","1.9","6.7","0.159","1.5","-0.1","1.4","1.7",1984
"93","Mike Glenn","SG","28","ATL","81","1503","15.5","0.582","0.004","0.126","1.3","6.7","4","18.8","1.5","0.2","9.7","18.6","2.8","1.1","3.9","0.124","0.6","0","0.6","1",1984
"94","Mike Gminski","C","24","NJN","82","1655","14.1","0.572","0.006","0.398","10.9","19.1","14.9","7.2","1","2.5","18.1","15.9","1.7","2.3","4","0.116","-0.2","0.3","0.1","0.9",1984
"95","Stewart Granger","PG","22","CLE","56","738","10.1","0.489","0.058","0.31","1.2","7.5","4.2","25.4","1.6","0","18.2","17.7","0","0.5","0.5","0.032","-3.1","-0.9","-4","-0.4",1984
"96","Rickey Green","PG","29","UTA","81","2768","18","0.532","0.019","0.259","2.3","6.2","4.4","35.9","3.6","0.2","14.6","16.9","5","3","7.9","0.138","1.8","1.2","3","3.5",1984
"97","Sidney Green","PF","23","CHI","49","667","9.2","0.487","0","0.338","9.8","20.3","15","5.5","1.3","1.5","18.6","20","-0.6","0.8","0.3","0.02","-5.2","-0.5","-5.7","-0.6",1984
"98","Dave Greenwood","PF","26","CHI","78","2718","13.5","0.54","0.001","0.384","8.9","24.6","16.6","7.4","1.2","1.5","14.5","15.7","2.1","3.6","5.7","0.101","-0.8","0.2","-0.6","0.9",1984
"99","Kevin Grevey","SG","30","MIL","64","923","13.1","0.516","0.134","0.213","3.8","6","5","12.1","1.4","0.3","9.4","21.8","1","1","2","0.105","-0.7","-0.5","-1.2","0.2",1984
"100","Darrell Griffith","SG","25","UTA","82","2650","16.1","0.539","0.177","0.152","4","9.1","6.7","16.5","2","0.4","13.8","26.4","1.3","2.2","3.5","0.063","0.4","-1.2","-0.7","0.9",1984
"101","Ernie Grunfeld","SG","28","NYK","76","1119","9.6","0.499","0.025","0.229","2.6","10.5","6.6","13.7","1.9","0.4","15.1","17.5","0","1.6","1.6","0.069","-2.9","0.9","-2.1","0",1984
"102","Bob Hansen","SG","23","UTA","55","419","7.6","0.47","0.055","0.193","3.5","8.3","6","13.9","1.6","0.5","18.2","18.3","-0.4","0.3","-0.1","-0.008","-4.9","-0.7","-5.6","-0.4",1984
"103","Bill Hanzlik","SF","26","DEN","80","1469","10.6","0.546","0.039","0.676","4.6","10.2","7.3","19","2","0.7","21.5","13","1.2","0.7","1.9","0.062","-2.3","0.2","-2.1","0",1984
"104","Derek Harper","PG","22","DAL","82","1712","10.5","0.475","0.058","0.217","3.6","8.1","5.8","17.7","2.7","0.7","18.3","14.7","-0.3","1.5","1.3","0.035","-2.3","1","-1.3","0.3",1984
"105","Scott Hastings","PF","23","ATL","68","1135","10.3","0.539","0.017","0.439","9.5","17.8","13.6","5.7","1.8","1.9","18.9","13.3","0.5","1.6","2.1","0.09","-3.3","1","-2.3","-0.1",1984
"106","Steve Hawes","PF","33","SEA","79","1153","9.5","0.534","0.017","0.329","4.9","16.7","10.8","11.1","1","0.8","16.1","11.6","0.7","1.1","1.8","0.074","-2.5","0.6","-1.9","0",1984
"107","Elvin Hayes*","PF","38","HOU","81","994","10.3","0.45","0.005","0.339","9.5","18.7","14.1","9.1","0.7","1.5","15.5","21","-0.8","1","0.2","0.01","-3.3","-1","-4.4","-0.6",1984
"108","Steve Hayes","C","28","SEA","43","253","8.9","0.507","0","0.28","8.6","19.2","13.9","6.7","1","4","18.8","11.4","0","0.3","0.3","0.061","-4.4","1.4","-3.1","-0.1",1984
"109","Gerald Henderson","PG","28","BOS","78","2088","14.7","0.57","0.079","0.247","3.8","4.1","4","19.8","2.7","0.4","16.8","18.8","2.7","2.6","5.3","0.121","0.2","0.9","1.1","1.6",1984
"110","Rod Higgins","SF","24","CHI","78","1577","10.1","0.499","0.051","0.361","6.2","8.8","7.5","10.4","1.5","1.1","13.2","15.1","0.6","1.3","2","0.06","-1.9","0.2","-1.7","0.1",1984
"111","Johnny High","PG","26","PHO","29","512","4.5","0.355","0.038","0.558","3.6","11.5","7.5","11.1","3.7","1.2","37","8.2","-0.8","0.7","-0.1","-0.008","-5.5","3.4","-2","0",1984
"112","Armond Hill","PG","30","ATL","15","181","6.5","0.407","0","0.457","1.2","5.1","3.2","26.3","1.9","0","20.2","16.5","-0.2","0.1","0","-0.012","-4.5","-0.4","-5","-0.2",1984
"113","Roy Hinson","SF","22","CLE","80","1858","10.4","0.517","0","0.315","10.3","20.5","15.3","5","0.8","4.6","20.5","11.9","0.1","2.4","2.5","0.064","-3.5","1.3","-2.2","-0.1",1984
"114","Craig Hodges","SG","23","SDC","76","1571","8.7","0.484","0.08","0.154","1.6","4.6","3.1","9.8","1.8","0","12.2","17.7","0.2","0.3","0.5","0.015","-3.7","-0.9","-4.5","-1",1984
"115","Lionel Hollins","PG","30","DET","32","216","10.5","0.429","0.032","0.206","1.9","9.2","5.4","34.1","2.8","0.3","25.9","16.5","-0.2","0.2","0.1","0.013","-2.7","0.1","-2.6","0",1984
"116","Phil Hubbard","SF","27","CLE","80","1799","15.9","0.568","0.002","0.476","10.5","13.6","12","7.2","1.9","0.2","13.1","20.3","3","1.7","4.6","0.124","0.2","-0.5","-0.2","0.8",1984
"117","Geoff Huston","PG","26","CLE","77","2041","13.3","0.527","0.016","0.22","1.7","3.7","2.7","29.9","0.9","0","15.9","18.6","1.9","0.7","2.6","0.061","0.4","-2.2","-1.8","0.1",1984
"118","Marc Iavaroni","PF","27","PHI","78","1532","8.1","0.52","0.006","0.407","6.9","15.8","11.5","8.3","1.1","2.1","24.6","13.6","-0.6","2.1","1.4","0.045","-3.8","0.7","-3.1","-0.4",1984
"119","Dan Issel*","C","35","DEN","76","2076","21.1","0.561","0.016","0.371","5.5","20.8","13","11.6","1.3","1.1","8.3","26.6","4.8","1.3","6.1","0.141","2.6","-1.4","1.2","1.7",1984
"120","Tracy Jackson","SG","24","IND","2","10","7.7","0.521","0","1","11.1","0","5.5","0","0","0","14.8","27.9","0","0","0","0.057","-4.6","-0.3","-4.9","0",1984
"121","Clay Johnson","SG","27","SEA","25","176","6.8","0.461","0.02","0.44","3.9","3.9","3.9","10.5","2.2","0.6","16.7","16.9","-0.1","0.1","0","-0.002","-4.5","0","-4.5","-0.1",1984
"122","Clemon Johnson","C","27","PHI","80","1721","9.1","0.493","0","0.274","8.9","17.1","13.1","4.3","1","2.2","17.1","13.4","-0.2","2.3","2.2","0.06","-3","0","-3","-0.4",1984
"123","Dennis Johnson*","SG","29","BOS","80","2665","12.8","0.515","0.036","0.376","3.8","7.9","6","16.6","1.7","1.2","14.4","18.4","2.5","3.2","5.7","0.102","-0.5","0.6","0.1","1.4",1984
"124","Eddie Johnson","SG","28","ATL","67","1893","14.2","0.497","0.054","0.267","1.8","7","4.4","31.5","1.5","0.2","16.2","24.3","0.3","1.4","1.7","0.044","0.3","-1.7","-1.4","0.3",1984
"125","Frank Johnson","PG","25","WSB","82","2686","13.6","0.516","0.051","0.3","2.5","5.5","4","30.4","1.8","0.1","16.7","18.2","2.1","2.2","4.3","0.076","0","-0.6","-0.6","1",1984
"126","George Johnson","SF","27","IND","81","2073","15.3","0.527","0.053","0.305","7.4","17.1","12.3","14","1.9","1.3","15.6","23.7","0.5","2.7","3.2","0.075","-0.7","0","-0.7","0.7",1984
"127","Magic Johnson*","PG","24","LAL","67","2567","22.6","0.628","0.037","0.459","4.7","16.1","10.8","42.5","2.7","1","24.6","19.5","6.7","3.6","10.2","0.191","4.8","1.8","6.6","5.6",1984
"128","Marques Johnson","SF","27","MIL","74","2715","19.4","0.534","0.01","0.264","7.5","12.4","10","18.6","2.1","1","11.1","25.2","4.4","4.2","8.6","0.152","2.9","0.7","3.6","3.8",1984
"129","Mickey Johnson","PF","31","GSW","78","2122","15.3","0.51","0.034","0.507","9.5","17.7","13.3","14.4","2.2","0.8","17.2","23.1","1.1","2.4","3.5","0.079","-0.6","0","-0.6","0.7",1984
